,VAR_ID_CODIGO,VAR_NOMBRE_CODIGO,INT_ARTICULO,VAR_ESTADO_CODIGO,VAR_DETALLE_CODIGO,VAR_ID_BASELEGAL
2892,da2762568b2749c680899634a28a4e87,Código de Comercio,58,Inactivo,dUnhQ1sj9nZGrhuCDICK,14270fa12e374193a987f320cc2ab95b
2893,62955d2035b64ddf9517262a619a6902,Código del Trabajo,63,Activo,BaIbUIQGybz11YnB4DDw,3fc0baaea496480ba9daf7740e328b70
2894,5f388fa932d841a7b272694bc0cde0bd,Código de Comercio,71,Inactivo,sroCFjZFYx0jEDSFsnYm,c044bd2134344e1bb608c48bfdc6817b
2895,ccba0f2bbae948d4a81fb0f3b4b53545,Código Orgánico Integral,13,Activo,RjIMpp7opHHc76HtCRbC,a84a81523a434542a8879684b3c21171
2896,4542416db3814aa39b67c78a24e41023,Código Orgánico Integral,39,Activo,aSRi1GCcCLSx2sDCZ2ks,1a3765f437624b7c817cb79ae28d4a9d
2897,c5aef4d51e994424aa8b8085a531bc93,Código Cívil,48,Activo,NLdf8ZFgkiKgDmttp2wb,c7704dd4a0b64c2ca2103f09ec33f02e
2898,b2b5c546f7ea4f959af66f0a99def5e4,Código Orgánico Integral,68,Activo,pkWY69eQKsrhhBzcbblh,ce9ff4979e1b44548b214595dbbc0806
2899,8823cf1d2aac439aad8e3e6f133d91e8,Código del Trabajo,31,Activo,Q9KmeztWJyNzmB5SC2KF,556544ec69d843fbb3cc60b9d8d6a890
2900,a8008abf7d104e1f824e6e683facf400,Código del Trabajo,60,Inactivo,AOlAUUHOU3pkbJppWwjN,79dfe87bc0d244a89b22c8399991b137
2901,06f7b670a49e49a187c2e790fc3da68d,Código del Trabajo,3,Activo,GPinAflFn0a48uHbf9j0,619a33e9326e4528be065fdf1f6e6020
2902,7842b01eb7204445901e406327c83c58,Código del Trabajo,76,Inactivo,UcciyzXZ1M1M1jl9rY64,d1a286e00170457fa15925147582d6d2
2903,9f02556d571543339eb70e45d4ad2b80,Código del Trabajo,72,Activo,AKOZKxVd3p4j53tvrGdc,0812f0bc634a40178c7fd35143a0c6aa
2904,f9207db7c15140bc99d2f8413ae57b94,Código del Trabajo,75,Activo,CByOPkMtcpyEHhF47Ogm,19c28c18404342c492d11cde634a5440
2905,0cfd12e236f7415492b2f312ba745a46,Código del Trabajo,93,Activo,0x1sXt5P7eP0MDrQvMK0,d5797a738bb2465ca5c2840ca3adc90b
2906,08bb87977526464094adba698b797496,Código de Comercio,35,Activo,oPM6foayvntPanEhJ0Dh,39f3615d1d424279944d73c9377feaad
2907,6aadc192c6864576a657df42172ee609,Código del Trabajo,92,Activo,2bncaCib62hAlGVbD3eP,d9dc46372def45c0ab6f96eb8904fbdb
2908,3a385d755fe44dc0a4ba3dd62115a279,Código del Trabajo,78,Activo,hXMXpFKEhU5H0dTwetQ3,3f32005f35e54512888edc18c4f56c3e
2909,7adf781e67584941bd459fdf52daeba3,Código Orgánico Integral,22,Activo,hgjd6NvHF7iXEvoowqiQ,94253b11dccf4007a9440edf558d0702
2910,cb70cc04641e443cb39fde0c8fea8cb6,Código Orgánico Integral,82,Activo,1IRYr9j5L9wBOehBIkoP,759b7f6f851441558c3643fb8d7604a4
2911,5a416122dad64a1ab75b6334d139b895,Código del Trabajo,0,Activo,1Ipljn0TbgboFhPQ7pqO,89a1af7599fa4c7f8678cd504fd82b48
2912,ca089ebbc0c84164aff9e4278f355c10,Código del Trabajo,24,Activo,CQLsJM3leSgV70mGlbCs,a8b7cd42402a4cd18103aa0033162901
2913,6a16a0bc935a4e26baac573ff0da3696,Código Cívil,49,Activo,2HfEOIfpb1Eqkn2fNxDe,4d3b0335796e487d87666b67f145882b
2914,c0700786765b4cee997bb15674f3c4a6,Código Orgánico Integral,90,Activo,7ztaJ3sMyW1zkvqZ5P1Y,754d7f36430042e3a882a24c5ab1bac0
2915,ec80a0a483884705aeb73684d158a79f,Código del Trabajo,37,Activo,GP1XyV39tj12pwCe04W8,71325aa6ed81493d8e121c791cf43b6b
2916,91230ece39dd4b78afec506ae9d24d92,Código del Trabajo,80,Inactivo,n4qSzWJCXjY2mxKWFz9n,a1c863de5d9d4bbcb80b78373105031a
2917,a911c30370014b4aa782a2dd3c790e18,Código Orgánico Integral,86,Activo,VaksmxuljVykUkKtIfAB,b55ddd51a5c64219bd4c546a25fcb0b2
2918,e5e82e93a6094a33b4372b4f7f6dc2aa,Código Orgánico Integral,63,Activo,bSlXOwwNzjTFrs4GBLwY,43c034c80b4a47a3ba0b5e86f0618b96
2919,0158b16d1d97464486454f5b7cf746e6,Código del Trabajo,23,Activo,keTHQNWe6UoM9ePZlReK,4bcf188cd7454ff392bd6cab9a07abec
2920,211b082738c247bd969609d73449694f,Código del Trabajo,14,Activo,yCOlL1HUlu1PDcgV1tcP,70df4eea3d7e42eb9390ce2f4cb7c1ce
2921,c7e2e4499aed434e8246dc0ee8abc3e6,Código del Trabajo,80,Inactivo,c5xXvLmsCcWuE0mpZFai,f58edb3e6b704629a074a51edefa51e9
2922,75ba97c9c0ca43a2a3cbc1ae96aef269,Código Orgánico Integral,75,Inactivo,YfUc1ygUmwakU4nWkLuP,3645b6eb19144471bc998bcb42f23ebe
2923,763e1fb5ee1b4387a83beaed7e32ffab,Código del Trabajo,44,Activo,eHHeDBnEf5UQ8GXwj5yA,cb2edf7d8d384c94874e07b0b062e765
2924,89afee210a72487fbd05146ce0b25886,Código del Trabajo,23,Activo,D2FMSSRkyQ0joA3TlTcY,010c93031b6744a8b01bfee5862ae516
2925,006ce27f3c4f4617aafc0b4ac76b389b,Código del Trabajo,13,Activo,ThMV2TzQB1oIoZ3e0L6c,86584919a60e49c4a11843ca301f6677
2926,f1ff7e4b66b44d55841de9aaea11761d,Código del Trabajo,43,Activo,ISreqP8p4BuqGsGhb08m,83ed6d4fddef4874894a3889f8ca921d
2927,5dec044022784ab084bfdb590302b84d,Código del Trabajo,88,Activo,nNL1raNoZaaGbWkYZprJ,85c4d0c58df44dbf82b2d00d72971d3a
2928,5bdeee1c3f054fc6ada7de2427dcb3af,Código Cívil,6,Activo,efovbaZI1bBcCDTleKZZ,16b58dd955604f24bf9fdc5011ec12bf
2929,e3f0a74ececc40b399dcef5a0e69533a,Código del Trabajo,69,Activo,UvKRDcBGKfadrkyObgEZ,fa2b272e32e444e29512c449e0f8a109
2930,f69169999a8c47b187d1d4b2702f3ad4,Código Cívil,30,Activo,etJrfLG3UjPRnVkKS0qQ,5797ac4e366540399e1109f514e38792
2931,c189bc62fb134a57a4dca23ab03050ae,Código del Trabajo,24,Activo,5CeHNpVqZZaHiFJTQUcj,9187b20bb9ed4cceb92499cb9528b56a
2932,d881cec8e68f4c3b998da96282d8e7da,Código del Trabajo,81,Activo,khSXQXZL7P2Hen57k2uQ,67b054f4ceb64cf08760a649c24ccf9f
2933,f5c88ac79ec648ec9d74597f69874952,Código Cívil,20,Inactivo,xcCAmoHbEP5BX8jkrnx2,1c7ed86226e5403d8ae01681893c0d0a
2934,43a567a6f4bb4d569a961438b818c9c4,Código del Trabajo,35,Inactivo,y7elpQX3xPT8KxE43uPi,43b6c05952cd4a289e2d1092db0e2d80
2935,72c408dcd5e54dbbb7300384ba633375,Código Orgánico Integral,12,Activo,UaWoP91ef3iFZgsWayod,f648c89d5d80490aac768ba7366abb22
2936,37321842303842fdb4150afaa0f47874,Código del Trabajo,20,Activo,P1XcyX8bOQOtWPPfXgh2,d9b7f6377890496498a25e2b6796be8b
2937,5e97e7f54b1844bbb4b89afb20131ca7,Código de Comercio,70,Activo,Yv7HYmHKvCnwwQlRiggW,3d0c7375f5f44d31a98cde457be30459
2938,cc71176a3bce4137b1929fe30b06b3e6,Código del Trabajo,56,Inactivo,dnh9M2OmWllvg1ltpCcc,035379ced3c84d55933a99aef59bb64d
2939,9754c844c8534a60b60d61559feaa0e1,Código Cívil,17,Activo,40pjqW6YkMQ2IVT4aqJt,904a36029bec453982048e8a2819d9de
2940,0f8ed37a3c7e49518b426411753994e6,Código del Trabajo,11,Activo,RM9SIE4ksOBqoRMEtyjw,345f679f60594de499d703d152437767
2941,c4cf3302fd064b6dbbdc27b687a7c207,Código Orgánico Integral,87,Inactivo,w4gr10wQsP6kcjU3psVJ,291112f81be04160842884e443f4257f
2942,b5690ae9deb94091887e54244ccd5ec9,Código Cívil,8,Activo,99nJjaKpkFHDiXTawwKK,d71777886e9d4111af5cb19169e2acd2
2943,f4d05c78b81b44a8ba121f2d02d22676,Código de Comercio,62,Activo,59fMaKzqRTcXvgUZIt8b,69e78c2bd36347149f556853538755ae
2944,9ed2b0b6f70d420abbd14483db586ef6,Código de Comercio,93,Activo,zleMyLTxFFtoUgbPC1Xp,6891855424c245e88c88e6104de550e3
2945,4dc55aa28fea4d918849c68bf63acb77,Código del Trabajo,93,Inactivo,2VLVqXSOihgMsAAcFJ1y,adbfa4d4b2f04a12bb027a449aeecc7e
2946,586694af9ef04262bd49567e7a296519,Código del Trabajo,74,Activo,hQxGTKt3iQ379yyb0U6w,571501a650794712a7b053af6720dcac
2947,3cb7fb5084b347338fb3715b6dc6715b,Código del Trabajo,35,Activo,kMR6nu7Wry7uEvSX4JNd,dc795680060343b8a9addc8df226e0de
2948,56d84cad90794d6aa2f7a85e3fab2f91,Código del Trabajo,75,Activo,CQd4N3mvjyoUZ31nBnmT,1ed96e5002844839b9e8c2ac60e680f4
2949,9ed4967d2d3c4e23a4bd94651c08f52d,Código Cívil,22,Inactivo,RqmkFiStiUuSJapEozhU,30722a129c354813a2acecdba8f88724
2950,0c4b83ce371f4afb8f414e3f22d1f61a,Código de Comercio,79,Activo,3Rms9JjhQaPNFxM3h1tL,7dbffe6eaea34d2f926c4935c6c567fe
2951,6663cf64838245b8aa854ab82fef1930,Código del Trabajo,41,Activo,yk8EnuaxxVyoss4X59XX,1ac92e3e0e9f48ca9c65a7a1ceb7c0a1
2952,891089621e9640f1b9d0f106680431d5,Código del Trabajo,93,Activo,NnmlJdMHk1K56qm5M7FP,b84460b1a1af4166ac735e90ec9dbfcf
2953,edb43555991c4b93b1dc7e8f98a3f895,Código del Trabajo,38,Inactivo,IZSBgL2Bg7MMCBnltE6U,f4530a95e1d844a58d94e5cd2c9c9d72
2954,f45c6a68424c4cac9e429a4022313e1d,Código Orgánico Integral,40,Activo,f7XW1y9OBE0QsM3acY8G,52f864a78e594def840ea97552ffcfbc
2955,9140fae90b874ae7b9f6725df5e53c32,Código Orgánico Integral,71,Activo,dKveYYJW7I54hJH2qMdu,b576bcf23ee64469aa6598b6167fd6fa
2956,1cef2b900beb4fcc9c6518a85246237b,Código del Trabajo,97,Inactivo,HlPSDBffTbBSzybKn0Uv,034c44bef53442ad943b1caea0f7a817
2957,ec80282371944ceebe0e5b7380fba9bc,Código del Trabajo,72,Activo,sI3ELHAUtTPpGXIdSEz3,c90ab99b569d45b7b6010e09b35e0567
2958,5abb31fc5a3d4c5480b1ad5028e6c778,Código del Trabajo,69,Inactivo,Z5U9IFEOSyJO09KkgSYu,f86e3b9dfba54f88aea3b433c259b105
2959,7320b1d86b2d4a2a8850f24b4998155a,Código Orgánico Integral,29,Activo,iRfvvBOXrjW8GXNiyyIl,b99b857b4ddb4009883d41cc29b9492b
2960,86b3c2063c694807b8cf3438fc4247ee,Código del Trabajo,61,Activo,iRzBbuKldea7Q7uUhnJB,aee0b541fb6e4cd0b83190f7ac05b4dc
2961,278721fa91124a41a2eeaae3c0c45c86,Código Cívil,99,Activo,VPOfqH1xM8GkFzB6ddwj,a679b2fe49ec43bdb7975a7e64fb2ade
2962,8191955749204c829b5fddafe7bde780,Código Orgánico Integral,67,Activo,RDEn7uB2RQycC2s2dL51,dd56d94b522e402680b9a3adfa38de86
2963,1ce2c06b0e63451bb9ba21cd3189496a,Código Orgánico Integral,55,Activo,K42CzC6DAqQ2NdT67y7J,1e5b42762c6c4a3ab2cd030037dbee0c
2964,0e2785b0bb424207a6ab6e5a64369247,Código del Trabajo,56,Activo,rkEbY3v23s3JbxOPPdoS,4c610578d7df4e9194796126620c3cf9
2965,eff7f53d2d164564b6f50a9a88c8c72b,Código del Trabajo,69,Activo,RRudrOrXcELNxil54A7z,980e8e5062f647be958c014cab93e46d
2966,5a9d97ea9a8c435ca38cdf9b8f382edc,Código del Trabajo,53,Activo,sHhRVLEvT1jRYMzeBuPm,a73675e0f67f426fa2cf0a7820d3b0e1
2967,22f151057d2f481f972670de98c232c8,Código del Trabajo,86,Inactivo,1ShAjvFDwoVMljwvW4E5,cb4a8b22558a44eaba8be81bddb7a535
2968,c637b1e7fd974469a3f89280ae26db4a,Código Orgánico Integral,9,Activo,utJIB4KJeMcJDAX1pcgX,0304fc35afd24c8ab0ceabc9b513d5b5
2969,fd1c802664d74b058328bbd3e1ccc061,Código del Trabajo,10,Activo,BFwqRpWK0G5BW5JIvGG1,5f86506388694238988bf5e606332dad
2970,1d00877e1dd14d2a9fa05a7c3703c40d,Código Cívil,63,Inactivo,BS6NXJPJV27gi3ThmY7m,f93b97b60b1c485fb952f0523d3cf4da
2971,a7461eb8772941aaaa7cf166b83c5d64,Código Orgánico Integral,46,Activo,dw7YLhe3dHpe9VOQBcPE,51f8a6f2aafc471198f666ca20a219ca
2972,69de3fc47d8c4086a8495983c3ab23e9,Código del Trabajo,11,Activo,Ji9hE5o0DMKMLPtmd1jy,38d3fc6deb4245feb298630739704d5f
2973,658f388dcf3d4eeea2b783c42aaa19b6,Código del Trabajo,26,Activo,MxKZZuHAUuYKDzPuH1nh,42c32002581f4b5fbb2325b929646e9f
2974,0f98af1fbbf94b65ae9015173a825f40,Código del Trabajo,98,Activo,VKvmata1rP481Fsg5Q9G,4d5a55352e2c4d56a762c8253dfad0c9
2975,bd4d41b5dc214b9cbd0560c17fae60ce,Código del Trabajo,9,Activo,COQQS24RQrRassOOZ0dJ,8ca55d48e5204b1285371825d30af6ea
2976,5eb041c9817c4b9e93a5d4cf652c7212,Código del Trabajo,32,Activo,nyUTOTAeRovMn7H0JSZ6,5377ab2c266246028dcba903f0ad3212
2977,c5f98da698404baca779c1b25473bbc5,Código Orgánico Integral,74,Activo,n9zjzs4URAof2YxGpdNr,3e0e235796f14b58bb9cfa510b9211b1
2978,3f683bd8b2014d8ab72d16e4b63ca9d8,Código del Trabajo,33,Activo,fZCVUSPZE2dwwM8yJ55H,dda827c1edcc481c88d98f06367ec006
2979,a6351dddb3ec44d4a0d8930d8ba41a3a,Código del Trabajo,81,Activo,Mr3zhZQjapluJqHtDNql,36e6fdb1baf64da3a7a5adba7437d742
2980,2023b1bfdd8144e4b7ebb4d11aea7499,Código de Comercio,68,Inactivo,ZzZ5KI614tSUOvinXGrk,ed2604d28e3945a3b0822002805982ec
2981,1a5c0fbba0ec4408aa20ea41dfe88f2f,Código del Trabajo,39,Activo,o0Ir5jvBshO5pShUkr15,e6947a25254a467abecc59991283cb95
2982,8f9a95e264cf494690f85ca47c136265,Código del Trabajo,98,Activo,vcQEIVUyCn3Y4zZYIxaL,294eaf7ce7924e058dfa385afc1c9634
2983,cf3faef553fc443995a1e122c3c0ae3d,Código del Trabajo,35,Activo,EfvcqxGsokNRBNzoLCDb,a673ca1f53a041468205a40066e89ce3
2984,573e505b66dc4e83af3d59ec50e8ea83,Código del Trabajo,32,Activo,VNlO819aTHJDrpx0zJAl,dd40dec5248a4645a98bfcc5368cea3d
2985,4d8c7da1efaf46a79e057843f47cab69,Código Orgánico Integral,99,Activo,UVgAHW4nx3qeleRMXM2i,39e608408141498bbe1169bf26380248
2986,bf78df81ff3744dcbb73e61d8759de9f,Código del Trabajo,97,Activo,jNoGC8ks5By7ATQPrnUe,6ab721780c2848599efd4c3e2aa6dfed
2987,eaae0aa7f3744896a0043e7cb127bd91,Código del Trabajo,84,Activo,VlVuF5Oce1oD0MDw8ceK,b3b238737a2c407b914c30b23a9966ae
2988,f2c18af646984379a1abed521b764572,Código del Trabajo,37,Activo,vsFhf18EBH0eQ0K1GCb5,aafdd23490f94d6dba7bfe5f45e122c7
2989,d1a2c701bddf4670bbb115ea8f3c729e,Código Cívil,33,Activo,vMG4wdZaRRscfouV8TBU,555d0f1b70a2490dae7a84e86a453077
2990,3dbc33f5a85243c58a44c3cb76ada3ff,Código del Trabajo,91,Activo,zESrOWqH5MiBUAgUBz1H,49801449ed6a4f358923ca03e7023b87
2991,8243b24c27e14ee38e011c7530c09fec,Código del Trabajo,47,Inactivo,eIth3GeZ2gRg9vEleoue,09704ad6e0774ff485c305760de8b2b6
2992,d8136e2af39943bebbd7d5a9652cbff4,Código del Trabajo,21,Activo,uy8hERBjJUjNfzQx4hCF,a0096daef6fe404aafbacd2428a8b8d4
2993,0a72ffcd9b034c2fb689349e04463b08,Código del Trabajo,92,Inactivo,Zidrz3fRlfJBWZFnxsi8,d611b75559a144e1868b8875c961209e
2994,2e5c77130aeb4560805a4498c530ed38,Código del Trabajo,90,Activo,6Gatbh1yQMRPAGl0NYmK,4d641ab2d7b04bdda034f23bf6acd421
2995,92815ed15e8a406583a305cc70d3348e,Código del Trabajo,61,Activo,JPeiCLAFO07AKlvwRBvk,8fd5299ff98845b19cff5bd7ee56ba2b
2996,edca7dc4970143c6a1490a4d24a54dda,Código Cívil,45,Activo,S916aWWGWc7T4OF952Ms,a7e55754918e49ec994335864837998a
2997,62f2e653a0dd4467af56b1df61961d08,Código Orgánico Integral,37,Inactivo,FWLhIwQ4wJwV0jUs9yIs,c29618443be246acbf5ba3c9fe78ec69
2998,1df520b8f3604b6bbbe825b104c77946,Código del Trabajo,2,Activo,Ut7GvFwIYLKKqHPnqHrF,79acf4ac8ab04fe0ae1e48c6806e96ac
2999,5463f666127b445bbd496eba2741d4fa,Código Cívil,77,Activo,LSPBKNiiJvb4gzAX35sO,367f7222b3154c2c886d97a6c04b47e7
3000,e7010031c4c74e2a9d3b1b3a235c750e,Código de Comercio,50,Activo,Pk3xBfjwqWRchqaaTRJd,560b715b6c144cf9be69164a127a17d5
3001,8aa20861b6214f7586bab445f08f2451,Código del Trabajo,33,Activo,ZgEtYwm5OAfW1fGqtO1m,49309a589bd04811a5b315f6ea338f8e
3002,9a3a3efed4cd4df5a69cb5ed43280424,Código Orgánico Integral,47,Activo,sj6NDetnzRbg7KJwLyTm,0d2ab061734645689c4baf310f71114c
3003,93484e11509b4f2d925117a82f5ba26e,Código del Trabajo,10,Activo,0h86vqM3TwxTrXKQob1x,3830c80e85524a00b63607a2049d242b
3004,54072ca696ff48b0a9541c1f4df66d25,Código del Trabajo,67,Activo,ts2IC1j2hfNQEHO5OYdX,e969be4bbe3d4c908e404f6dd85f8979
3005,ea7dfdb1eec248e0bbeb5fda54d99e22,Código del Trabajo,92,Activo,RFjiDh5YLNunNI3aaHmq,a6936fc179714ade970279dfc6f30f89
3006,704fb0c42ee6470dabb22ffe958d5501,Código de Comercio,39,Activo,58jkUQzPdDjXQSSg0oFG,09e03475e83841739d70061c6f74a5fb
3007,acdf512740aa4a3686ba04923d323a45,Código Orgánico Integral,69,Activo,r9NWJ0Sgh7B65BKxZLYe,9a8b8a3cadd24023861556d6bc77971f
3008,8615e8b351224e22bfa4dcf1b4e25478,Código Cívil,90,Activo,wnfedK7ngGRtiIWstG2l,1f63ca50bac0461084f66845a4df0ffc
3009,54191009f5e6406aaef8093e85a8ee47,Código Orgánico Integral,59,Activo,um7O95Stpx3BaNHMfEwi,119abc6aebdc4caa91409363b05b1e34
3010,43d347ea22e24d02959c950a57d6028f,Código Cívil,42,Activo,X14Sh88VVlfJl71jeDQw,e9ebb34a99cc41dabf9ad77574ce7129
3011,d0ed471a06b1426bb8fe61fe4ff39aa7,Código Cívil,22,Inactivo,InCUa9OFvEfkEpu3autf,69792d5d86d04d29bca88de81080bbe7
3012,d551b56604dd49b2901c6fe70d939c2d,Código del Trabajo,88,Activo,L6FdqxOEy5sdJQ4dbnPF,d9dca9f4137c43f18e7f0424e121491d
3013,e31ff036bca040a4911b497e0d8021a9,Código del Trabajo,57,Inactivo,tCtDYIJTXXHF1aF5vp0l,08457cbf77d746d4a3f3f48e0ca909d3
3014,ea1949c110d1429c9dda04ec18d5eae6,Código Orgánico Integral,3,Activo,0p5LlKXXhu1cYG6e1bC8,53b052bb147c417b931c788479921ffd
3015,f771c0eb13d14ff79add2eef5f9eae3d,Código Cívil,16,Activo,HycSI4FzSVbvBJtWFyFx,f477b622137848278c6b713bfabb2526
3016,3082bbf2471649e3892f9004a69c692a,Código Cívil,89,Inactivo,jth8upEQKt2GGAI2hOPJ,38590d43d76a40769d142469349d5669
3017,8593ec0efa9a4879a1a25027db5a08e9,Código de Comercio,79,Inactivo,iDBkziXPAZkwXJ7t0exo,4a6f3812257a4a759b58599ee30bc8dd
3018,e09958e6b4d44c2aa571da31844ec679,Código Orgánico Integral,71,Activo,97CgzoZcPXvYrLjvj2tn,020452f2fff548afae25c819e66f8b6f
3019,8a9048f3f83943ae92675fe522ea8573,Código Cívil,13,Inactivo,pC9DeQqDdezSOzBLy2Ei,3d32c430c5e94c99a328f9f78c03ed2a
3020,e466edd4c1914161819a34898979abf8,Código del Trabajo,53,Activo,sV4fwQ8HWecZtzAi1dk5,a0cdd25f664842b29fcc942d03e12da4
3021,c55a05f04c1b485e947db3c82d2d3488,Código del Trabajo,81,Activo,iUGODwiMBmlHdjROGnSM,887c7522639d4753b799908efc6e9501
3022,83a55e7771bd488690c8e2dcf80391e8,Código Orgánico Integral,88,Inactivo,gtwJtLbPzMMobzhKOhcf,303b4c6cd523498e876b87698a8a0aa0
3023,9d4dc395c6d74fc6bd16cecf8ba58a40,Código Orgánico Integral,67,Activo,2zcgkgbZ8jo3DkmiqOhV,45520f8c12494eef977bddadfcc8c034
3024,d9fb01a8c4324241b473f7e9e37fe39d,Código del Trabajo,32,Inactivo,VH2T1kGrTdXPqq7ZW3WQ,1da984d460634259a36e5f23f8924ad2
3025,71e307d03967430a885942e4fbcc48c4,Código del Trabajo,99,Activo,LreVM5wv1Xb8fr6F58Fi,399208ef417546f58b0bde259d9de816
3026,08edf8d0aa034c3fb4ef2cc1158ff357,Código del Trabajo,1,Activo,GGnt3huNanFq5N7ts2Jl,657d09f094004271bd02df7db3a63872
3027,3eb0ed6938dc4e07a0184b263a522276,Código de Comercio,54,Activo,YtaLC6Yjyy1iuaGBsgXG,1b74ba1cb38f48e7a99bf81e111d0fb6
3028,27eb626bd01049eeaa23db661eb5e0c5,Código del Trabajo,91,Activo,jHtaLr5fUzQLJHk3wShs,295c6c3b6ec64645b6a7900c59c888bb
3029,ce273d0863234a09847f4863e77f793e,Código Cívil,51,Activo,a5W6X4cugxX59Kg6SSwD,a472b888e1404bf3b9236d8760404f4f
3030,42d5108c9d3f4c63bae5728aa4d9ed8a,Código Cívil,83,Activo,SIR71kkZ2sMvCuRJyUtP,4fe156bf2b85432b95e6c26145d7b7ac
3031,e115c555a9b4481095bf7b53cb74e8a1,Código del Trabajo,50,Activo,4WKVg4GKbSvNXjXPF9kF,abbdd2f53f254048afade94862a4be2d
3032,9a1afd747a5341e48a2befce3dc94d38,Código de Comercio,94,Activo,pNcNfqA645hxizQZDylL,caa810b833da4afd8400b110d87fe57b
3033,9196cb01f9824c2f857d4aaf121b900f,Código del Trabajo,71,Activo,aV7xkOTISxRXnlIbuygh,5f945550f14046288f899fd51ed1d332
3034,c7286b43b4e34669918f50c3ef6b4f14,Código Orgánico Integral,13,Inactivo,fOLRJkaERSIl3Xnv3rCT,d02467b326024228bc87a84db2f744f5
3035,90fcb51ebe8c42b296c0c69c2687c2e1,Código del Trabajo,97,Activo,n74g52q152yCzBhq76HB,93c38dd162c44639bd50d5937f0448c8
3036,d835b6ea15d54976b25f74fbcce95e69,Código del Trabajo,38,Activo,5EFHEpossnaEy1obm8GO,b7fc51e8d10842bfa0f9ba4eba1df322
3037,8c86b2aa263e4e0fbb7fa2a871a3e5dd,Código del Trabajo,83,Activo,4Xo47fFIeVIY7ak9o3Xp,903f57baa0de476593e4a6b6197fa468
3038,7393c91bb04142ec825b339e184fe1ce,Código del Trabajo,52,Activo,Iy8oumMkUnALzdHPwWfn,a9bc6aaf9d38402b9f23885bdce0fbde
3039,2c5f0cc9b8684310af35f0eb09d62594,Código Cívil,61,Activo,XQwbXL10pYRV6VeX6TYX,7365b0915b9a4c53ad8b9c1f671fad85
3040,463ff525b9584661973f5e52acb7bdff,Código del Trabajo,48,Inactivo,XGOGXBsg1vOt587yHpmd,d34c850329ae446c88e86d46b562e214
3041,f1a649a4f08b414ebe6272d5c2288348,Código Orgánico Integral,86,Activo,NmeLyOR3t3d2QamLtxsf,5fc444d6168d4e6492806c7e3447b4f2
3042,c44e10bf701c43289df9102e369f1220,Código del Trabajo,11,Activo,KWexiorOn0gsPv2lPT36,e51d3d03f89a4c57959ccfe2622de603
3043,5f82bcf994924b1484b70aba992a29c6,Código Orgánico Integral,73,Activo,Ra4P5kUB0wdfjX3r9IK5,15cff66a5c5c45aba884015ec937019b
3044,6d3a14e511a74b98b2c7232ab32a9609,Código del Trabajo,71,Activo,VXwVBB0jy0oCqW8Q8P9Q,ba5ddd9ae7a24f3db61d5ed2fa649148
3045,f4eacaf952ef4a5a8f0cb8cc15924afa,Código del Trabajo,84,Activo,MR5xEaCPjhZbh1fQL7i4,1eabec3243844ca887b3462e8df15aa7
3046,bc1c6986a3ba4b9e88d66c98bee29eee,Código del Trabajo,40,Activo,mMwczkKvBqhmrjtizA67,25940fd779814460aeb6c428f7b4d56e
3047,a066c486e8d8462f97007323457c6982,Código Orgánico Integral,93,Activo,mLUplKaOGLymM4riLwfQ,fb5d1983ea9c4ac1ac10f37042435b9d
3048,6bff277bcaf04e5d88ba05124bf14d55,Código del Trabajo,27,Activo,0qbqstol93Z6UgwPZbVu,7caccf082bb24ce993562e1b463517dd
3049,6150a620666845aa91a5604495277c95,Código Cívil,48,Activo,WsSbBvdbPTuXUVB1lDbO,0cebf434fa0c4f6a91823f0453112dec
3050,ee6480c133c3467bad7fecce6ff8a2bd,Código del Trabajo,76,Activo,7ISeWqASYKH27PzPtLxD,237cfb2919d942508aa5bf34dff3af30
3051,ef298d35a2e145cfa7662a350fcc16bd,Código del Trabajo,44,Activo,A5MsN4RhjFJ9DOoCI4Hy,fdc258fdeea648c3bd6d00b6f1631288
3052,13588d6b58ae4b99897cfc707aafa246,Código del Trabajo,21,Activo,v5zYZzOmGm3fZCOCpfIB,133cf5f551744bdaa4765e7632cb9f82
3053,eb1d5967d7fa40a39f0a66364cd4ae10,Código de Comercio,42,Activo,rmQbiYmiY9uwLwWxhycy,7ec33ae534a04521af2083f1bc3e2402
3054,11a3bce8c0cd4acdbed969351c2332ff,Código Orgánico Integral,0,Inactivo,zVRAk7QBF6Tn18YtmiYd,57976faa123b4231b5bb9efb7adb2fc7
3055,c42c97ba8c774a569a790214eea7cd75,Código Cívil,75,Activo,o9LI8OFFtAcoaItLaTOb,48189542efaf48a783846c5141d1fe1a
3056,bb63e82cdde24830815e0f2209145da1,Código del Trabajo,99,Inactivo,4jlG7pgYOaBzvWorcYaK,e0b768e745844c6f9827d984985e5963
3057,661f4e945f9144ce886aa3034c5432a1,Código Cívil,69,Activo,yzaUxcwFwTmCVerrJhZt,59ef52851a9c4ae090a53ff9701a1d5a
3058,b2a389a1cbcd4e799e7da050f3e69d1e,Código del Trabajo,34,Activo,pPNfLeNFmaRCJrf1fVRt,1ee5607792df434899d1f4bb9bca8e15
3059,d09f5334f6cd47ab9e905906c3fec6f4,Código del Trabajo,48,Inactivo,wVxNTcODKqYcWiRQ8UFD,c25868aecb764dd5bd5fe5a57b239ea5
3060,1b79ef9a8295458f9a42123c838faf0c,Código del Trabajo,68,Activo,YEgo086jnIcmFe7jt2JW,72c676fac08e4803a816ad1e0c3bd20b
