,INT_COD_ROL,VAR_NOMBRE_ROL,VAR_DETALLE_ROL,INT_ID_PERFIL
2739,d412acbabe6b477fa9108e69f8a73db8,Afiliado,Incapacidad temporal,6667bb5d65e94ea3a503d4158ced57fc
2740,441cb394aa6b4987ab27e06c659570f0,Pensionista,Pension por vejez,af2a8030987a4f34815c712891d0bb50
2741,146aab870473492bbd73bbc15e008893,Afiliado,Asistencia por maternidad,0371c48ab8d044f0b3d2fa1fb90504a7
2742,dab3dd1f31934cd991b5bc47436039e2,Afiliado,Por el estado,befa2a4894cc4589ac09a9df0d5c3e96
2743,284c20463c98416389e79e3735bdd1f1,Afiliado,Partido politico,3938635d74ab456db8d6a0a530bed737
2744,41215d3c522a4e3c82291ae940b338bf,Pensionista,Obra social,3cb6e64f3161456182d3a06fbe46e194
2745,126d7f6908d142ad968ece1fc65850d5,Afiliado,Prestamo hipotecario,7a9620812a0244359ff23f1750d9f4b3
2746,c865bfc39034484e9f019404b8544210,Afiliado,Incapacidad absoluta,ef64586c6b5148d3b8f7ff63c0165fd8
2747,f2f1b3a3094742af8843a742d3fd00b5,Afiliado,Asistencia por maternidad,3479fcb28e084de6b932aa54d72f7fb9
2748,9dc8420cb05d4484a31b33afd8639585,Afiliado,Partido politico,e552671d7a4248dca424d4405d2057c7
2749,6f28fe9d4a914a1e8f48c7d784c0d7be,Pensionista,Asistencia por maternidad,1ea686629d06418b9e168c2d58b9988b
2750,d90d5de3513d41569f264286408f9174,Afiliado,Asistencia por enfermedad,9535152f0a25490cbe7424e5209762a0
2751,c3e1b73206a841aead11bb75b6d92f81,Afiliado,Pension por vejez,7760227b31af4f1ba4d2ba31f2ee9914
2752,ba84bee2970042168133f0f8888bc303,Afiliado,Pension por vejez,c9e0ed18af6749779ee85861edc1f602
2753,75af583185934d47ae5e62571ea1de6d,Afiliado,Incapacidad absoluta,ce839b61e18947ca91abf406c95d6e4f
2754,fbcc277468444de3a655fc77d0e1fa48,Afiliado,Incapacidad temporal,6d20d3ea7a5740c29ab791961e430466
2755,6bf9282e9e6948d99d5dac1325936c4e,Pensionista,Asistencia por maternidad,344e36fe83514ee9ae3d13b254adce16
2756,816ade26417749a9b0e2f5d6125817b1,Afiliado,Asistencia por enfermedad,634c6269e6a34ecfa65d432bdbb26610
2757,03aaf2ff9c334947a5414f98ead0dd5f,Pensionista,Prestamo hipotecario,d3570d851485469ab98748bb85dca948
2758,1ce767d093ee40a38baa02ffab2174b4,Pensionista,Pension por vejez,96d395610a4e4508ae33451ce1a3d232
2759,25cb8a92ed724101bc77a702320cbd78,Pensionista,Incapacidad temporal,98c4594fd079489dabbf771f71cbabc6
2760,1552ea9245ec4870b974914a950cf99e,Pensionista,Asistencia por enfermedad,d030e950fb6745e784c1d2ea4e5c5c21
2761,c12517626bbf4f2987ddb1a56920b287,Pensionista,Incapacidad absoluta,dfaf7b91c99c48f7b92633f9e1790268
2762,7163575b343642a7a5636b7f92b627c5,Pensionista,Prestamo hipotecario,243a2610e35544dd9617f7a4962bcd71
2763,82701d375b50431ab98e0f264081ff08,Pensionista,Pension por vejez,3594aaadabac444683e9c339f3004de8
2764,b5bc282684fe455a9b262948e6ffdb06,Pensionista,Prestamo hipotecario,6fc00b61d6e14570abcaa40f30ca0479
2765,ada161f2cd4a4b65af287ed2c5d98996,Pensionista,Incapacidad temporal,9fbbf4292eed44a09ce2c6b53557c8c3
2766,f18e6befe496409ca9cbd5a3554d5b3b,Afiliado,Obra social,8a87f9c406e54ac982614f545ac71254
2767,aabe0964569e42b39084960c0b33b45e,Pensionista,Partido politico,743cb8e4434b430babdd78a51cf7600c
2768,ffa9333db8cc4fa9bf1fdb2077146d55,Pensionista,Obra social,3d96a67ffb914e15894d2f237fba402d
2769,9d5b4db03cb14337b4445e4012ce6fd6,Afiliado,Asistencia por enfermedad,e44ac0fd4e144620ab19ca5fdf7d650f
2770,d93a6f94f1cc477d86fc346a9fbc7daf,Afiliado,Incapacidad absoluta,83411b60dc8d4a9e9bf78ece8a4ea08b
2771,64965a5da3fe4f6c9d82f84c4eb6404e,Pensionista,Incapacidad temporal,91b926ce71514acdbce37a131b07e545
2772,a517fed9175c48c78860f07207ee82b3,Afiliado,Partido politico,8cd41142431c48eca7f6972c664bdbe2
2773,7d007a6eec6c4060ad1b809188a5eba3,Afiliado,Por el estado,a0e59dc091b44a51847f788d449a021f
2774,f56777d2ec09412eb7f1464fb0a04fcf,Afiliado,Por el estado,209e53514a6445ff9e5796f7b3b932f2
2775,0d44ba83e05241aeac8ceb4eed1baef0,Pensionista,Por el estado,ac6edfe276424fabb1fa2043e4fc9ff5
2776,bd6f41f09900439ab2bf959b24bdf1e4,Afiliado,Prestamo hipotecario,9e841f50075c4602a9ffcc862c35c336
2777,f9e05df069f4468694996722661f9a01,Afiliado,Partido politico,e743b294c79d4d1dbf33a54a5c467797
2778,6f3c510044a843f9bb397fd314fec487,Pensionista,Incapacidad absoluta,30f751de101f4680a3b22a5e55d6d3e3
2779,040d0d58fca04441bb7e4856170e1197,Pensionista,Incapacidad temporal,a112907b24df4c3abe6a9654e9aa1234
2780,54a64978251d4c13bfcbc51274f9159b,Pensionista,Partido politico,4ff34269dd7f4bc09b186af221ac6ab2
2781,b572b09a13c5456c8773299b1449db61,Afiliado,Incapacidad absoluta,ed50b5b360d64c17b3c9ba898873b818
2782,ddf35c036be94adb9f4060ef7a9f34cd,Pensionista,Asistencia por maternidad,b88d7d909ff04e71a4ee90885be82731
2783,d72cd141410b4fb8acd8fb39c076dada,Afiliado,Pension por vejez,c9a582de6c5b4f6aacc377ba2389f672
2784,3aae2e30712b423687a47886d9dd79cc,Pensionista,Por el estado,43fca66463074b47b0e6fa6d7e45d777
2785,fb5d2f940f0244a4afc79fef0ed3c208,Afiliado,Pension por vejez,0ecf3dadc6ca417cbc1a3b0e7c450d5c
2786,8315b6be5bd1445fbf81b799a9b503b3,Pensionista,Jubilacion,e41c3dc076c74c95913a13bacefc62b9
2787,468032ef3b5e4df59409822dae18ff99,Afiliado,Pension por vejez,67ae8b81777e49b8a14b603adeebbc4c
2788,e8f74f81e3a9458da7eac3735a6ae439,Afiliado,Asistencia por enfermedad,a7d3d15586a14f0cb42a2ca16e04c560
2789,813e3f85740e4a5fb0c0922ed4d93d15,Afiliado,Por el estado,da658228cf4545269aed98f4fd18712d
2790,478fffb863464a189c22398e038ff358,Afiliado,Prestamo hipotecario,160d2937e1ee4f63848a2a4ea39ca5a0
2791,9e26c38e77e2415cb4d660361f2bb76a,Afiliado,Prestamo hipotecario,821647eedf9a42fc81edcc27827cfd1d
2792,5f0309c6ef424ba987d39433cfc50329,Pensionista,Partido politico,b861374be88843849cdaf73eb9988b36
2793,165a2b5cab6949c5931e4c2b13cb7562,Afiliado,Jubilacion,94ad3a3ad5ae4629ab669d42b04231ef
2794,8ac2599600954732adc6a3b2c95ba659,Pensionista,Pension por vejez,ff5800e3f3ea42edb1117a19352e9233
2795,1a579140cc06441084712169239b5e60,Afiliado,Prestamo hipotecario,5262481b71be4537a2e4e0be8ccf27f8
2796,5d08e0040c364c1fbcdf979a25660cd3,Afiliado,Obra social,630c99baa2dd4c0fa2ada6ddf69b2cce
2797,140c66d6a3fd48dd8000ff371355a9a8,Pensionista,Prestamo hipotecario,305a72917a1242ccbf5a78ca840580f5
2798,6919905c4e4e4024ba14ac8cc91ad737,Afiliado,Asistencia por enfermedad,f37b5b4d76c54a98a4f39ce96c14f94c
2799,503bb0757f1f4528afc16c6f98913961,Pensionista,Incapacidad temporal,93109c9a92264cd2b93bdb6ca95e9d14
2800,029d680b629f491e93e72f4a8cc17a39,Pensionista,Pension por vejez,7e9f4328324247b2ae3230dc645f7c7f
2801,dcebaf922a7344ca9056f1a2a489a3e7,Pensionista,Por el estado,b5cc2f3bc2a248749d3a8b0679792b21
2802,ba3338c2ea064044ac7d2a0a213f0be1,Pensionista,Asistencia por maternidad,400ca95925be47329a34a1a3996104ab
2803,d00988ab93314785b6df5269aca44720,Pensionista,Por el estado,0e3baebda7b049d18f6f0b27d5c392fc
2804,2732cdf8dc1d44269dda86d3b2d7fa9f,Pensionista,Obra social,ee255e83bd1c46dd912fb8a49105b24d
2805,0d2c93e4013b4b84afce101700dd6608,Pensionista,Asistencia por enfermedad,4b88b5af141c4bc0bccae2a21e2ce43b
2806,d108dd12739840119717d3a4b5972189,Afiliado,Por el estado,8c741160bb0547b9984be224022a7fa5
2807,a3d81cbe28a243e9973402eab881f30f,Afiliado,Asistencia por enfermedad,a1699265348740ffb581c12d1a607856
2808,0d498813ba6a493382b0f37c21d6919d,Pensionista,Prestamo hipotecario,967a28b36bd24f66b95151a4cf3d015e
2809,92666c116cbf4597a129c9f4a1fb30c2,Pensionista,Por el estado,aa3e6da66b794542b8258ad77e1dbc4e
2810,17bd29d75eb54041b97321d4947173a6,Pensionista,Partido politico,22d5117bee57480097e1db84a1dc6ec1
2811,7d26eabcdff447ed9a58366acc513df4,Afiliado,Por el estado,0667704eafab437cb9f2b9109866dfab
2812,ff773f64ade74178a9cd87e488842e8b,Pensionista,Incapacidad temporal,0da5d670e992488d9902da55f4bb5c0f
2813,d892db86f8824783b0369adc7f391604,Pensionista,Obra social,688de19af9b2436e922679f5e24f6c6a
2814,8e8d9ec6342f4d4590221ea3cf2c5611,Pensionista,Asistencia por maternidad,b749f34928364c47aae22d2c5bda6e67
2815,ec8fdc979c1e4a98a8e949f97754d7f6,Afiliado,Asistencia por enfermedad,01e55becbc0642f5868bba0411184499
2816,1e888a0bbfa442fa88e77109f5a86d2f,Pensionista,Pension por vejez,2ba9103e950d45c29be6b6cf16fc7893
2817,22f0c1751d4248cd8261ff7612aa7574,Afiliado,Obra social,0fecdd33847d42269fd0153ab62aa5b0
2818,0009050e28ee4c0aa5a81b86468798a2,Afiliado,Asistencia por maternidad,e53ff610af2e42d98180440ee460c398
2819,91f5cbd557474658899a9ea0395689b6,Pensionista,Por el estado,538bc4ead0b743f39a2a69c3a7f012fb
2820,86118e827f274154a099fecfb0286336,Afiliado,Asistencia por enfermedad,b1e0542a2ac94b6d8824fe6c4715b409
2821,74ba1f74ad014456940e06810f9d8e34,Pensionista,Incapacidad absoluta,4b9a4ce2a1174815b0d1ef3db225a406
2822,c234204affd7433ba359276d16ea051b,Afiliado,Partido politico,ca5e79ddeb8645289ffe207095f45be5
2823,4f6d84df43d74222a1067304f8d26052,Afiliado,Partido politico,2b99b881ddb74554bcdec3244a615215
2824,b7b9fdc7de534da3be4249786d4a30f4,Pensionista,Pension por vejez,b5de302b975547a3b57d303ed72086cb
2825,8c066164ec8a43b5aabf5c96676613fc,Afiliado,Obra social,d913b95107a14d53a5a23d5e00f09e9a
2826,ea068db524c24bfd87363fe9bc881b20,Afiliado,Incapacidad temporal,25f695ea19d6419ab55f7d4ae000965b
2827,f31372a6fa8a42fda43a037b7879df71,Pensionista,Incapacidad absoluta,c372dd5cdd6240d2933d61e1333e5323
2828,73f7daf9606e48939afd3a53d2039cd4,Pensionista,Jubilacion,3829eadfe9994a679b4fc5a953ba8070
2829,238f09fb5d1c41be8f8817fee85a5d39,Pensionista,Por el estado,0e78d1cfca1c452a9855e22165c3783d
2830,5ba14e73e61c4e448038c0471f65af9e,Afiliado,Jubilacion,53b64a8df6b14d68974d3b2f55f9f0c0
2831,dc59124d9c684a54acb12e6d4fde90f4,Pensionista,Asistencia por enfermedad,b8621598e30b4cf99087f04fc7fe55e9
2832,d5c893b2e0c94cca9a635f01c0082089,Pensionista,Incapacidad absoluta,1d728c9c938a4d779ad1912e603435ea
2833,7b2ce2d2b51a4cb1987dd47befe997e2,Afiliado,Partido politico,3dfe82f079e440809491e1687817b05d
2834,057b7676ffa8432c8a027ff25b6f1696,Afiliado,Obra social,1cd7f74f37fc439f83aec9e793f0d1b4
2835,89fb1c34c98c478aaa822d91ebefe2a4,Pensionista,Incapacidad absoluta,f3fed234010844a18ddd97f9b4bbef09
2836,c4a2d7bce89a4915a2a70d9f40cbbe45,Afiliado,Incapacidad temporal,9f9ae7cabbb5482e8ed2b86d7fd1e4de
2837,5797efb0cdc346d0a4cb666c14555e14,Pensionista,Asistencia por maternidad,5cf9342be8ad4bb280ef98a6d850f904
2838,4fc93989d94c43068d51b53239cbd3d3,Pensionista,Incapacidad temporal,59c82f3fed5a433da08d34f9cf142c75
2839,d82860db8af14a3b814a6d5c7b89e573,Afiliado,Pension por vejez,e511cd0421da4b2e905ebbc4dcdc89b6
2840,eacbfb60c78d4e969435622a69fb8668,Afiliado,Jubilacion,a5f92c5b9c18455a8f9b819f65efc501
2841,a24c4867051343808e8e4c3b198fc7d8,Afiliado,Obra social,63c8b14d86f6445c8afaf0015feb9ae4
2842,25b0723ad3f64314bd7db6bcbe2d628a,Pensionista,Jubilacion,efbabc9ee46c440e8c678bfc077d2797
2843,a3fc3fcedc24442f9911b84e6240fba3,Pensionista,Incapacidad temporal,b394ac7bfb974cb1b6d571d3cc19203c
2844,c527e40164c540f688b0b6423ca1ff49,Pensionista,Incapacidad absoluta,afc32c9c69eb443393f1e93250fedd34
2845,892c3b17b9cb4f68a96a7b580640fb45,Pensionista,Partido politico,ae115c2bf3e1482895828db9102da8b4
2846,824da2771aa849e4997136b5d80e0d76,Afiliado,Asistencia por maternidad,f67380266bc547f19399126680286a0b
2847,6bf22b33dc924183a8aff27126609cc5,Afiliado,Pension por vejez,55143434af1547a98a490f9efb147bcc
2848,564f70ad53734c0986d9dbab9043f003,Pensionista,Prestamo hipotecario,bd1c19b533c04df995859a5590c58fd6
2849,3b81f972db01432aa7d142e8b1b0fc63,Pensionista,Jubilacion,c36b9c06730740e9a2674fb9a180619f
2850,912481691be44cbb88490628185c945b,Afiliado,Jubilacion,187c8212f0844b79beb0be57db684d9c
2851,052fad9e4c2a410487d66b1dd2851011,Pensionista,Partido politico,7d0812ee40d6439dbd4049582a388ede
2852,02c0ab53d3b4482cab4259d1603268da,Afiliado,Partido politico,1afa323eb77f40418bad0033216abc82
2853,2d27369be4e44cd48794757cfd6e68c6,Pensionista,Obra social,6c8807a8cda44bf98b62c523af9c06e4
2854,c453daca1e3f40d289ee9ed646f6ecad,Afiliado,Pension por vejez,80e397b7eff34cf4827926c1b056f0e3
2855,f1c3b5c5f65343099fdc04da126f45dd,Afiliado,Jubilacion,be2f8d4f6ba94058b092b6fc6b459c51
2856,659f3ccee0154684841492a92bb22406,Pensionista,Jubilacion,d6b4ca11e49b40f183febbaa0f59b3d2
2857,976a1a113feb40138c0e6084b1472a9c,Pensionista,Por el estado,a637cb9ff8924ad586bfd5a6352a372c
2858,5fe57982db174c699825b65965586459,Pensionista,Partido politico,649baa9aba9f4dc18ff93d077870ca5b
2859,d0a08a2468b0435e888d234c41308901,Pensionista,Asistencia por enfermedad,063b1860572048e1933cbf72ed3d45b6
2860,cf2e5d0bd0ed4c3abb414d87971248db,Afiliado,Por el estado,395b16d3b9704640b94f4b748bba5950
2861,501882ef99204c60bd4fc184231e4430,Afiliado,Jubilacion,84d7327b174c4d08a30e348f5fcafc1d
2862,d3d7595446a04a3ab326503ae408f008,Pensionista,Asistencia por maternidad,c591914b67aa4be5ade0f38208c31630
2863,322b4f3339ec4a60a256351b7ade8a28,Pensionista,Pension por vejez,6bd969806eb64a70a3ad99184baae7f5
2864,3a5e81e6a7684dcead45aefb090767a0,Afiliado,Incapacidad temporal,4d27d5a5133d464797e29611091f5233
2865,d5b3a483f9df4c6383745eeb52a0a7de,Pensionista,Partido politico,9bba94411c9146c79cdf891c0b84262b
2866,55757ae9451649a08e23d3ba55843202,Afiliado,Jubilacion,1af02b0c7c3d46d5b5d5293a6e2bd3b8
2867,39d5aa06b0034c7a9d2519836e836095,Pensionista,Asistencia por enfermedad,5871a9fc311549ed8631ab694360ba01
2868,6efd320b7c25404590e30c22efe77763,Pensionista,Incapacidad temporal,17bed38f9b6a47f2b48e8729d23089eb
2869,bd274e91984b4258b9fc97fb212be155,Pensionista,Asistencia por maternidad,c2ed5850b859431eb75591e008ed4094
2870,9e8fb4c533d44bb3978f00dedba4674a,Afiliado,Pension por vejez,9a3e7402303343ae9d8a3f75b327ec79
2871,8194bbafd8134057b923da0c78e87588,Pensionista,Asistencia por enfermedad,89ce110addf648cdbd0a5966f57e2024
2872,6b8083a816504ec7837fe2896731e485,Afiliado,Jubilacion,ff9249a927914fe4b0adfb6e528b5bf0
2873,29736678bd4d4c61b0ced021f7dd47f9,Pensionista,Pension por vejez,d2f63458ab4e4965a8617b50b44a22d4
2874,71da6a851cc8466b8dcd307c7596c51d,Afiliado,Asistencia por maternidad,9bea565f6fd24d66874dab3fe90d6dcb
2875,b393afe6b45141b399731aeebdb896c8,Pensionista,Jubilacion,f198617c24214bccbd2ffa3012a282a0
2876,a18b60fca3904ce59897e2fe544a8bbf,Pensionista,Obra social,4fb3a48ffaac4265ad790e5a8e323b1e
2877,a7f742f6efda41918c677533c0f43bc4,Afiliado,Incapacidad temporal,6fac1d9be6d64715862c63276f7a4ecb
2878,1229a8a5d0de44a2b183763ca2ca9552,Pensionista,Incapacidad absoluta,c3fa813d2b8241ed830199a6992bd3a6
2879,140523b78715443792fec2fc93880d2b,Pensionista,Partido politico,564dd0f6ff2c423d928d2411df4a0bd6
2880,997a7a6910ae4c0e88a99d83fa0a72a9,Pensionista,Incapacidad temporal,e297920e05444d37a61e4ee4e2148607
2881,c831f85fb13e4c18a51435ad5809b794,Pensionista,Asistencia por enfermedad,e83ea85bc4874b7883aca97dc02a9b5b
2882,199e0d5556cb4c3083fd8bb09b764b06,Pensionista,Pension por vejez,9cdb955d775d4fce9f6849d17e0f497d
2883,94b502ff105b471c843a45a0e3d8b69e,Afiliado,Pension por vejez,075f58b3772a41b6a9a439a8a9bef552
2884,daf7ff4d60a9422899b8b0f822503651,Pensionista,Incapacidad temporal,2361b7dc8eb34b17b2b5fe57cd74e974
2885,b6f9f162f19d4256b694769c44f110f2,Afiliado,Incapacidad absoluta,e051bc7b1c654005bc33fd99bc130949
2886,1a27c3a01186434ba3b78ec6cb096e4b,Pensionista,Incapacidad temporal,51117a2bcc9643a9985fbed60a55566e
2887,ce104de9afa04b728fa194cf1f2566ec,Pensionista,Partido politico,e4c66657b3a742f5bfd1dadf896364f8
2888,9f562fc837d94ca6a453006d5c96ff24,Pensionista,Pension por vejez,f9815bdbd45c4e3db3e829afe9f84d09
2889,3a6d0a0b7ff049ae9bc3197ad3b23136,Pensionista,Pension por vejez,34383e4d283c48f386336030d5bb3913
2890,924c1621151548bbbddda47b38f5394a,Pensionista,Pension por vejez,80c6372e9f404e62ab70bb3e8ffc46f5
2891,b98fde7e6afc47cb8ec783d7acfc1677,Afiliado,Incapacidad temporal,9d5723d183e04beab5f99c3859312b98
2892,275a0bce23924cc69f1c1c595b0ef696,Pensionista,Obra social,879f1d3568694acaaede3c6464c497bd
2893,1f26f918e494497da413f2b1c5d76007,Pensionista,Asistencia por maternidad,73ea2728a3a04c69b64e98c0d0729bcc
2894,bebd8af2524146c297d642cf7e69f0b4,Afiliado,Por el estado,d4295bd89c32419699e4aadd651b6837
2895,481e96c1d57f4bedb16d38d20655170d,Afiliado,Jubilacion,a69226721f834fcb86d68c66fe1faeac
2896,b5eb4f71b88e4f76925f2983130ae918,Pensionista,Partido politico,a25c7eb6b66b442a85cebdb3ba5b1d35
2897,a75a9210e748428c9c4b90287314fa2c,Pensionista,Por el estado,3e2403340964487ebdb4de984d3d5190
2898,a16f5169cb8c4f73a77e4a250d147409,Afiliado,Asistencia por enfermedad,91c874233e42403db11560f08fd3e7a0
2899,eb121d592635430b9626b077cda1876f,Afiliado,Pension por vejez,88af0ae0bb844d84b0ec1e7c1d8f5f9c
2900,32d9ef33d43f43bbb5b7eab55acffff5,Pensionista,Partido politico,ddb225ccc77f475faa03a6a52772f99a
2901,e7184363b2d6451db38cecdc5fbf3176,Pensionista,Partido politico,2cc2d179886a4bf789db17558cd34202
2902,e60298009e6f4a5cb480f9fe9bb1027f,Afiliado,Incapacidad temporal,36ec4244e6ba46928846aa55bc305966
2903,32093feac31d42c880ed976e688fda8b,Afiliado,Incapacidad absoluta,0f9786b6a3ce4a9cbf6b84dde67ea147
2904,ab66a4ad4956491b96c0971bfa2bce3b,Pensionista,Asistencia por enfermedad,1c0ad2f9245a4522862673afcc072871
2905,82b80ad2d43b41ea90e41c536309a687,Pensionista,Jubilacion,8cf28e1bb1aa467ca9f88c498d49b088
2906,9d4c1c8601d04c0786f0d21f7764230d,Pensionista,Jubilacion,dda4af7c84a0415dbbfb321a94497dc5
2907,cf52a83371e04530ba956176082784aa,Afiliado,Obra social,d548776590b242f1b541bce14c70d00f
2908,b03eaa00806842f9b5917fc287748561,Afiliado,Partido politico,7f07b11bbfc44c83b8959f5cd7c0c42f
2909,91693d412c4d47129d391f98ba11aa14,Afiliado,Prestamo hipotecario,25a19043c02b4c2ca0b8e00a76cb6648
2910,4e32a761ee654774ad9983409da99006,Afiliado,Prestamo hipotecario,10e96d95f88a47d3a0b7635fdcf3f931
2911,9dee6002a53a48dfab018a5820f4edeb,Pensionista,Jubilacion,26297448ad4b47f9917a3cce924d8193
2912,ffa5327225244b24b4b9fb406211aedd,Afiliado,Asistencia por maternidad,bb98dd369ee544beab16073095335ad0
2913,064bf160fd17473192baadd16efe6436,Afiliado,Jubilacion,dd506db024eb43818b9e9a686eaab1c9
2914,3b6d1eec311a4d6ba26006efbfa6ea43,Pensionista,Prestamo hipotecario,9f89a93ce74d44c6a7d20a7fba2ff6d9
2915,df5e8c1ba59e452bb25d0ce7c3a270a8,Afiliado,Jubilacion,c100b928dbcd4980b0b48df76643513d
2916,e3e9f0c43390415d8a5512b74e5c2c5f,Afiliado,Partido politico,00c061b2abaf4de8ba0f9409da6f15f7
2917,3ad61d5e284c4dd8ba7aa5e2e291cc47,Afiliado,Asistencia por enfermedad,8408eefe7f554be4840b4287524628cb
2918,387f60910bb34ecba523aab0a2e164c3,Pensionista,Obra social,da07593e6e53479886ab92830525d92b
2919,093c3ef1662d491a8c7a20b97138dfab,Pensionista,Jubilacion,1fa3dd135faf4e21a0a6fd10625af1da
2920,a275c872c83b48c283ee1f411d0688cb,Pensionista,Jubilacion,429476d38fa94e63bec86b65427134af
2921,33a9b0d7953444e898463bca077e8e6a,Pensionista,Asistencia por maternidad,0c1c96c598c64044adbe78f6aad5e1f1
2922,a685d5a5abce422f95506f28872503a0,Afiliado,Prestamo hipotecario,52849db4522f4999a060690d38d7c878
2923,1920c99228104b40813b98c17f21634b,Pensionista,Obra social,f171d0d329ac432dbc29ac0b0dc4db94
2924,855a57e796064340916de84676fce5c7,Afiliado,Por el estado,9bf5addbfaf549559d6e28f134a97795
2925,2e6143a004ca4de6b7f200baf6aeda61,Afiliado,Por el estado,aebf6ba3c4b04fb58f20566784ed2426
2926,2680c19a917d4425bcd51889ada7dfac,Pensionista,Jubilacion,d13d7b367b2040729fe2d6bfb39949a0
2927,f85911396ace4f40a88320abc5131273,Pensionista,Partido politico,b21aca766702436f937392b8f89192cf
2928,9a3c5dd098ad4e299396fb21d84a4ab6,Afiliado,Incapacidad temporal,f078022cf26e4c349a414e70e4bace3f
2929,c81b46deb8ff4581932bf3af9e04e476,Pensionista,Prestamo hipotecario,0e22d032c5144984b4b859e901918028
2930,dfe4524e17d74eda9b9f725b5d90e5c8,Pensionista,Incapacidad absoluta,608b3e5c383947ae9f910265bc60a646
2931,feaddefba51d4f0f9038a9fbe684b9eb,Afiliado,Pension por vejez,8d73e970683541549ae4d5995840538b
2932,c3a5e1b6553e4a9a8cce896f6775fd0f,Afiliado,Asistencia por enfermedad,3d82fd33702f4a5d849bf0ecd66a23c7
2933,b22b21760ac348cfb567981d7dab58dd,Afiliado,Incapacidad temporal,e60bd31ba9ea400fba546997bcd5455e
2934,e51db5373ecf4cdbb2a1afa651fc754d,Afiliado,Pension por vejez,41a7495acc2a4a2eb27c8bbcab2410cc
2935,d31aed5cbc7a4f2caefed142e45739c4,Afiliado,Asistencia por maternidad,6c72b60ba5c0468eba6dd7cb363e6be7
2936,079139bc669245a182180a80b49fa155,Pensionista,Obra social,32361d362ce54ab192a476f83e252ccb
2937,7c54a67213d74060992e10191b652eee,Pensionista,Incapacidad temporal,809ea403cbe344b89460a4646f493df9
2938,f62080c0d10e48e3b07b140c861e0646,Pensionista,Asistencia por maternidad,8c0f1ebe11274b67a50aeee6a657c00b
2939,e29c04662bef4117aaae9f90094ea4c1,Pensionista,Incapacidad absoluta,8c36e3d22ee348f6882cbf49eb69b5ee
2940,2e8de2c9ddb84f91b45f2296788b6ae6,Afiliado,Partido politico,c5bc4e4b80a146149b3ecfb4e657d523
2941,c2f81db35913458fbb3a94d8d8f4ff93,Afiliado,Jubilacion,51d32648fd384998859eed6de1d6e2c1
2942,431c500d3b1c4a75bf65832d434acba1,Pensionista,Incapacidad temporal,258d2b96007d48d1bd750dbc4dfe21ff
2943,4e9dd67a6c3e4a9aaace1b0065ae84db,Afiliado,Por el estado,a4a5ae51f56141849b3c2550c7e2f54f
2944,21f7616548e041cfa21395d6cec7efa1,Pensionista,Incapacidad temporal,90f083e9dd0149bc9acacd3313bc606f
2945,02cb0dff213643079fd8394451c4f1f2,Afiliado,Asistencia por maternidad,89d2f4b2015f4ca3adfe99b13df862bf
2946,438b11e0989445e0b31d8dfdbea70792,Afiliado,Partido politico,be5a8d8d2ce24f668bb89612403fd0db
2947,f9abc8b3e966434aaede64101d527cb6,Afiliado,Incapacidad temporal,ca0e91bfc8fb4545baf719743fc81a55
2948,424dd6433cdc43a5a667a3d81676f1d9,Pensionista,Incapacidad temporal,4d41f64b98bb44aeb93c1e009811fe9c
2949,7d13d6e5a47a47738803967d8671adcb,Pensionista,Incapacidad absoluta,5898fa6bfb0d41298db3635f430bf250
2950,c14e3bc405ad4da1b843340a83b954df,Pensionista,Prestamo hipotecario,61d9fb907fc544b28e843f245cac08c2
2951,c583ce2144d746c7924e2519f4420690,Afiliado,Jubilacion,5b06113a374f49e09a448d67de760ac9
2952,96469a7e8cf04f978fc10c65e3f5fbe0,Pensionista,Obra social,682bb4653d7e49908485275799a133a2
2953,5ca24ecf4c684a65b15f170332f75c8b,Pensionista,Prestamo hipotecario,e8a1f9c09e3a43feb9314425bf6d1652
2954,3e7cfdf0806e49a3be17d69c33f8fc7a,Afiliado,Asistencia por enfermedad,0594499052044bba8f60c3f80b09726e
2955,c613c9029a7644f9a2a5458ca51964ef,Pensionista,Prestamo hipotecario,64ec7bf5e4d34c23a576f7344e2c0b07
2956,0880ec6a8ad54835b86349f3e26ad280,Afiliado,Asistencia por enfermedad,69a5d89e1d1d48f9a5a8eb5ec44fd79d
2957,38ddf75cf4d644608891d9f124f912c4,Pensionista,Por el estado,d7db0f23956f46d79b0ba4e3e7dd63c1
2958,a136c2c631d0470abaa8543a11f06353,Afiliado,Incapacidad absoluta,6d16e553bf6e4d15b6dff5394c5e4697
2959,289df13267214c73842641e81383a7a9,Pensionista,Por el estado,337633fd39654714bf1efc0a77365489
2960,84b19677830e4e4db3e88c1e6ded6316,Pensionista,Asistencia por enfermedad,a94d6394f4804fb58475ce64b1a2335a
2961,24b393aed7dc41398ea179da40e74f82,Pensionista,Por el estado,c729dba94dae445c8478204c9a3f54b7
2962,7943cbf2baf04ed38306dc2e8667eb62,Pensionista,Partido politico,ac26b9a8f7b9404cbbc36d75f1c315a9
2963,f416a401acbe491790f5de109a6ec8dc,Afiliado,Asistencia por enfermedad,7b1aa82fb7324ea8af53116ece866852
2964,ed486322d90240349032573f59ecd7dd,Pensionista,Jubilacion,166f5c917a6641398dbf8462282e92d7
2965,037471a775b3419081a11117894e5840,Afiliado,Obra social,9104373a7fe04d81bfb58e55aa1fefc1
