,VAR_ID_BASELEGAL,VAR_DESCRIPCION_BASELEGAL,VAR_DECRETO_BASELEGAL,VAR_ESTADO_BASELEGAL,INT_ID_AFILIACION
4438,0084bbb01d614bb3b26b2ad7241a2937,egQfa6VThl6gxH3quEY8,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,b88342af9c384c2d9e373229c57e3867
4439,4970a3090c94490b86267af48129b497,EfhQD62mSfuPbWR3mNrN,Ley de Seguridad Social,Inactivo,4b2def936acd4ea384214af4d5776bd5
4440,57f61ecd9e044cd5b948e1991c273b27,yJgkEWQWJGA9HfOrQpp0,Norma CreaciÃ³n,Activo,cebfb293b338426b870134b3f2054cf4
4441,69b27eeee0a5479c8ce7b13d69b0c516,GyJt5HfMVdHMpayM1Ml8,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,fc23c7ae0ece46de8d9171878ee8f507
4442,93baf7ac51a34249bc462b0490cb79f2,tLc858VsK3LhTW0QYHMh,Norma CreaciÃ³n,Inactivo,6db7fbe444fb45f88e21e877b279feb4
4443,2766d4e1590948c98f8987647f3ef16a,DeXukeMASkglFqhq1i6d,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,2acdd67bf4fd492c911e72b50b6aaf91
4444,f2197c21f3754a71bd3d46cf2f3136db,npoGpMThBSF6BirwbFmv,Ley de Seguridad Social,Activo,ba97fb4a10b8449187cb95b556b3775d
4445,2fd4224de2854a59920e23b70dc6162b,QjbI1Nr6oGlwQ0LOhtZN,Ley de Seguridad Social,Inactivo,aa268a061cc84c5192e4d73240b9c55f
4446,261e0418fa644466ac1235028c05c225,KgrvYWs62mpOSkg687jU,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,5d14c07de1f84b7d86fd174f1dcddf33
4447,0797f017d6674c3f8e2c80eee4c6bf23,YSCizwptpXCPSZSgjiC1,Ley de Seguridad Social,Inactivo,288c78d0cead4db78553780a0c697fe7
4448,c9ffc3ad06ac4b5fb9700c5a546bf3d2,JamWZGi5ogHVEu4fFlxJ,Normal de RegulaciÃ³n,Activo,bad3d6d5568e48959b374e9f659c7210
4449,2cd24864860b4dc7916bb764ff4ef48b,63xEyBY1ZfU4iyO46i4M,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,2e86f273015e46bbb05e1127c0295b82
4450,ab676b2154e74a1ab8f9f016a62001ba,j40CsaXUG2EoxsOIp2bk,Norma CreaciÃ³n,Activo,f9ea2e9588af4774ba91720665cdd045
4451,3458e9734838498e805000b66d3ecac0,QMlGZRUB7kI0ZVfZ8Qin,Ley de Seguridad Social,Inactivo,ccf03bd88f3e468c876910c0d21ac113
4452,6c8862aea3c849ef80607b33ca52b7bb,QKqKHNgXvWHj7pLVWdy2,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,0efc1fd58b42437db75358de9a15d6b0
4453,e2fc76a29724424aaa417f4fc26a4d47,2irPe7YB9YQOjz2x2plC,Ley de Seguridad Social,Activo,3b41557b833f40ab836e29f5cbe76d1f
4454,a00e2d9a558b4410aaec1fb91a5a8a52,9lpZf7ssVdTvFhZCfZ2D,Ley de Seguridad Social,Inactivo,183015e882214859a83057539a143e3f
4455,0ed61fe7259c4d2a8309e9130faa9ad8,jz6vymBdEp0puPNke7Pe,Ley de Seguridad Social,Activo,e28d5ef7d16241328a8210c0ac7c69e3
4456,fc608bdd6f874fed96de54df2e00634b,V7qBxmALKeIXKZfsGumO,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,ca0611d5efa9416a8a254c59c242bcc4
4457,86dd4ddc73ff4972a94d3a6cc4ea82b0,ZHRVuM28A1ZVu6FWWeDM,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,84f4af7adfe34b04b563513c6608dd79
4458,c6396d830d134624b7181dbc95fddce1,kCDSn3OzNysHqkZ9wswu,Norma CreaciÃ³n,Activo,faac192cd22f459eab061a3ce0c699f6
4459,af5f0c18b6d6413eadb2be3b1d890eb3,Ojxuh9lR4Qj4SmFWYOgX,Norma CreaciÃ³n,Inactivo,888c8147acb446cbb917a7f9f6366b35
4460,8805cfacc8a64c76929175fd6b5b9fe7,Ch2Dtlu6yf0D6bZoFXKD,Ley de Seguridad Social,Activo,6ac1145f6430452bb40b999b61cddfaf
4461,f74464cb7d384ffebd150eb437d22315,O0y1oZV9UJn4ugE2duLe,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,482682b01d9c4b6eb2f02b215702cc20
4462,af98539a0f524a528b8117f25f459482,NpW8RHLkQ8SGbOF8Ppkw,Ley de Seguridad Social,Inactivo,a05509633ff74ee1b2da86ad67ef2c50
4463,f3e9ba99a7e64974a18810dea8d400d8,VnvlyuGP2eUuWULLp6uI,Norma CreaciÃ³n,Activo,4a6361739293451d987ad0c8681b0c39
4464,732fcbd385ad47039a9dbf4f5561d377,q3kso9tl07aLy2hEMM7T,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,e04a2f032d164929aa0b09c00628a13d
4465,f1c5fc25a39747d8a33f73e39129804c,3nDAJIpIHw39UGvB6pHW,Ley de Seguridad Social,Activo,2714e40b6ff94074a552144ac6fd9e6f
4466,bf8935189aa44e8084dee62f46a02f97,Dq52GGRzNurKET003J8h,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,68311102a8ed4b499a36e5428b9de047
4467,3187ad01ab11499a84489ac8c32e6763,DlRDdXvfzk9eq7qPRoDx,Ley de Seguridad Social,Activo,0a52f7ea3fb34ae8bc392b3961da2355
4468,501b14c0d63142ed88b69c96f0c1edde,TXQHdvi27tDSPTRNIil5,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,3730c93930be4b369f8a493fbeae2d63
4469,e7919440ea494bf6b27d9bd06a732a63,Cn2fD26Q3mGirkf6BTEs,Ley de Seguridad Social,Activo,0751e5f894344ec796c25fef9b6a8f6b
4470,c5d58ccfad0748b096bd33b60023b230,ga9ys2kkB2m8qFAQ4zTX,Ley de Seguridad Social,Activo,0e100f7a8f9b4cf3a61a2e4db2755b02
4471,ebdb29d377a64118b7fa6bfd2b9c381d,qq3eiuB7a0zjzm7hc66s,Ley de Seguridad Social,Activo,df7eedfbe5e5467ba589000222aafbe3
4472,2f278488e0a741ba8b7fc567e8146d5c,dll9MxK8GbXzI3H6IFiM,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,313bfea827674679a0a3c6aaa92b426a
4473,718f7da27de94fb1977b82431469c2bb,nzU8QUDfPjXOL6nInoGn,Ley de Seguridad Social,Activo,963e4c6abee74c9c9400b83fb163c8d2
4474,eee81dfa77294652b4bcd507911c5a49,QuEqizSStyhmPURzbDLe,Ley de Seguridad Social,Activo,3f6a52fe3f3b454593fff1b45ab33a1a
4475,852d49b13a5b4bcf870da5c29f96d6f9,iia9ibs56HXhMWuGuIbl,Ley de Seguridad Social,Activo,83a1e7cd791244be80823f643e11bc8a
4476,7af89d75a6ec424190e51e1ecb571155,ZValQZWddv8uLAjIf7ph,Norma CreaciÃ³n,Activo,9ca954bacd004b1b96039740f2deeed1
4477,1e5a6db31db94773998687d777c4171d,hySVqK6DRUBv7VbFJDf4,Normal de RegulaciÃ³n,Activo,de3e825533d843a6a9f93e44fcd6db07
4478,a9ea60bed70c49429a0e3660fe5908f1,ZuQE0Y0lfj921DqRsCib,Ley de Seguridad Social,Activo,54006e21a20f485097df5f6eb7e12db8
4479,2e1cae3ee4694121b72081173cf51150,yI17p9ZIgIrwtSrtEVTp,Ley de Seguridad Social,Activo,e7054db63ac04fbaa72454c1dd1f277c
4480,f4152998e43d438b95eb89e4e23d6b9f,URcqAwCkqN1zOA7Ysrzy,Ley de Seguridad Social,Inactivo,248beae01c474920894cdf1c5a0db34c
4481,069492ad882447f883ea463b06b374da,ne3IkMGD5BqyxPdgPpGW,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,66d2bdf5946448dcbde07c8f4fd713fd
4482,a731d2ca2d3e4598ac7cc1ca4efb7160,BrRjeig3NnmRyhAy3Wih,Ley de Seguridad Social,Inactivo,0abc5703fb274b72819caeacd795df38
4483,3a92a06868c54b1e992dd454b285a57c,oA2BBJCoF6Q17aVVCXEy,Norma CreaciÃ³n,Activo,64795a7d38b4443882036dcae07798d5
4484,8c398b011b4e49fbbb04a22501a389a1,muZohzSXZKcDpLLoG4NU,Ley de Seguridad Social,Inactivo,b858b2e1134f43b495e44bbd3c2c6fab
4485,f9528b7752694464a5e1686bf587fccf,X51Nepmuiyt5QHbYoPJs,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,b952647565324154b84b7b1fd5ca0f2f
4486,95f8b8c98aac448b826afbbddb474511,cNESOFiVkkNjWi2oArNd,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,ce7a1aa9777d4d498ca8a86d2382f086
4487,3c5ebcb25835477bb175a56904b61b52,2fJ26C8XVGHPgsl7pQr3,Ley de Seguridad Social,Activo,2c62f45698764c51a3efb5e8bfec185b
4488,80fe385a98e347739d0f371d60b583a5,00OPEiIQPvmcm1cGk3kE,Norma CreaciÃ³n,Activo,f8a359441ae249c1882326fe59c5f39d
4489,0d861d53893c4af8aedf6ff34473e4b7,P4gqBbOinerceIAHyKHB,Ley de Seguridad Social,Activo,408b38ee5b8147a885433751e3f594c7
4490,110bd9f14e794c05947b4dae7f0215b5,bGCdc8PWIp6hMFAvwlrd,Ley de Seguridad Social,Inactivo,de5bc7d6c0c84d46ace47545bb7b044a
4491,74109453ff4143e2a1a6f5fbf5dd8998,REXs4NtcEfDqM6PoxU0I,Ley de Seguridad Social,Activo,b37b2f7fe9d940d8882bf8c23074530f
4492,53b2049eeb644b39b816040b97914fa1,AOJXj34HsIE1uYqO2aaL,Ley de Seguridad Social,Activo,07e6efca7bc24cc4b1aaee7d4c1e15cc
4493,f6105435f76d400e91624f30e3f35134,FzEPGOhSnyomd1oHHWIs,Ley de Seguridad Social,Inactivo,7d164a14498b4c95a428712f164d2dcf
4494,e5d82155ab684d39b2cf2036c7a0d5d3,W5qP29wQmEMOBvuxk0kR,Normal de RegulaciÃ³n,Activo,e09180f94962468a9c72100f1c54fc92
4495,f32dfb5270ac452e8630fcc5d1043f67,CFxbyWHXWOnbkLY91n76,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,86733653222940788bb887576073192a
4496,47e0f291a960416aa529cadf0dfea3f2,XFZaNh2l6VxYsL6bQgGR,Ley de Seguridad Social,Activo,c135cec06f8d4ca59c29e9b647e3ca3d
4497,b2da374289f948d799ba974a5d44af00,e36XmHLeJBFKC264Rmpd,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,e9749123f4f0464382b135496e588ea2
4498,5af1b8900f93402cb5d993e6179e360e,zIg1YtAJOLunkP9dhWCb,Norma CreaciÃ³n,Activo,04457285aae14e73a361a3f691047d88
4499,d55f5b3f845b4804b1ada9c8ebc7cfe6,wUJGiuPNzMs893BeNTWy,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,196de82cfdea4a9eaaadd903b9662c67
4500,c355a9eb7f3f490d8343717fcc6efbf4,JjIEWmTD8Vgn2EgjFhy6,Normal de RegulaciÃ³n,Activo,fc7b83fd542e4051955e4b149e405e5b
4501,6d0f4bbc5dee46c48faf1dbd17024360,6gvuTU4NylcHzMMiTKuu,Ley de Seguridad Social,Activo,d7d79d382f4a416e895bf5040cbc2e4c
4502,6d10d50b7c1140089db41a507c119dc4,ytgPHzqPPgGv1et6S3r8,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,59eb0989944e48a1b79865d08ee4671b
4503,9326a45cc5b843118656a9daa7264cdc,20dJWScJBvRMJGYBO45L,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,a2753ef57a9646c1abba4446d9e50675
4504,730f6d770248403597c0a7bdba2dbbe0,pDNWsdFbuocu6VPmHst0,Ley de Seguridad Social,Inactivo,c1243a60746f44ac880f4ac3c43cb896
4505,b0ab13d8230543e089de8f6cf8adaa2a,6pXciPAB5y1wonH9WeL1,Ley de Seguridad Social,Activo,77a6f2f4525041d8bc359f2653965730
4506,f58f04ac5a10422885b8a896e056d44e,ziZLsXIWU0h7BWGwP7Qt,Norma CreaciÃ³n,Activo,2ccb84b7546341548689d27e7dd86f8d
4507,3389698d4ed1477d8d9bd49a8b0fff71,wJ966kbqB97NRdVppcgd,Ley de Seguridad Social,Activo,120d456e9492426596d520c1c9c95a6a
4508,1e5d3521ff6b4d638bcd099fda2db1f6,46D5hk6hn6dCQNWUKqUJ,Norma CreaciÃ³n,Activo,aad8b6e4ecdf4ec69a496476d828ca6f
4509,fd1c54df3eb249029067e6b49ae0a8c8,UP6JEgAHdxVSLuOnnttq,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,f9a9ea0c783d4d4fbf972c819c57e15e
4510,b6837b617f9b45aaad11fdb1f367e492,XhzDodc6Mjhs2gjs99Lt,Norma CreaciÃ³n,Activo,479cb106861b4d2ea5941924f41cd709
4511,54c36609b5fd48bea8050bdf65a6382c,IiZgzPbYPbRE0OmnYL99,Ley de Seguridad Social,Activo,1c77b31b32b143198aef084cdbfb9816
4512,689e661ef21d442c973663cf43845a9e,31u2PbNm2c59i9xDYIU2,Norma CreaciÃ³n,Inactivo,e38556f850824ed1bbdf469ba3489c3a
4513,966851216528460db9b58336efb85672,03gicNLKx8OjtxmPplc9,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,8081690f846744638872da018f898415
4514,0a86cb8b28b644569457caedf0a83d15,o7Pvcwj5u4uaQJfHOPYk,Norma CreaciÃ³n,Inactivo,e3d444af8a964dabbf77a09305dd29b9
4515,871104bb641d4c2b9b8dec3c79c65c91,YqCBBkqb4fPzFiiKXj6u,Ley de Seguridad Social,Activo,1b9b74ae9b7f49f7a95d568f394dd73b
4516,a07d33a4c8fc4cb683ecf710a20e0998,96pHS8e9McQjjRM7uyy3,Ley de Seguridad Social,Inactivo,45814cc1e0d6414e8d6365e0c02891c6
4517,de9d4e075aa1442f9c4201344f4f096f,98RQnt6L29q5BkXdqQfS,Norma CreaciÃ³n,Activo,f5e74214f94d4cf4bff622e6e3b75d35
4518,059859550c92442cb020103522808787,3OWhmEomZR9EP6DPzIHK,Ley de Seguridad Social,Inactivo,a344b0e922424648b0db0e3f22fe1e98
4519,26acd208d9bd4ebb96faa6a788c0de54,3qE4pcSI3SbaoCFJ1Qcc,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,c723163e09954bb7a5d0b525be523b0b
4520,f23eabc8f1d44fdf949072b0c29a67c9,o7LQAomQ7y8nk92ZiOc7,Ley de Seguridad Social,Activo,75fa7d58ff4e455ca47d6444e655a480
4521,40dfc5113924498b94d932ec1bfc9363,R8JwWCbyk3hXAvJonRip,Ley de Seguridad Social,Activo,3fe1874978654d7ab760f2cb6b53f027
4522,8272dd185266486eab05c774c4535c20,sXEsQWxNlvf3PGAjr4Pe,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,6c57ae8a37e14f50a46272c51bfc8e32
4523,32b2816dfcce42d1aaae9bc09f7f1976,s3OXqwRmC5QbVaHa7FQl,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,2d7d13e0bc9b4e7993284dc5febccb83
4524,21d3e87a4be34f1bae7b6dbe4b68265e,o7dVKa7WonwDy5Hk45hn,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,96a6863c917b40379272ea46ab840c9a
4525,13fceeab65ea4690aa68c279a76a3e08,V0y1fVX8qs3i4EhYdXLW,Ley de Seguridad Social,Activo,442babfb929646d99aa3d71553208c39
4526,1ab5681d872c40fcb086e8666f94a4cc,RqMGVKutAjIPhiNhyubx,Ley de Seguridad Social,Activo,3350bfd51c0d46a18cf39ff2b92015cb
4527,686a9f4d3cf2470db6f0717e3b36b23e,Imo7aPug5l4ZGVIfyZ15,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,0478667edb354ca59ed97b428bf45f6f
4528,d2929a0931214d9ab3ef4e7765a37162,FWMK2tkwJrTa0FKqeBOy,Norma CreaciÃ³n,Inactivo,7c5bc2b54b0a4efaa978e4679d33ffb6
4529,b7ad9aa78bc542fab022c0b2e7e70a49,tIIRyo9fsv8xD4SJlBij,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,f57b118a1c90443280271f387681fe9f
4530,3a33e422f85748549b4611a3c6c691ae,gs7lPqDP0AoLuiga0FDY,Ley de Seguridad Social,Activo,fb37d0aa7b5c402c852ecf8802eb572c
4531,62390a0ed6644c2ca1df5c077de52ff2,qax3Iu6t52f62rINfgir,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,795480dacf414e18a7d9e96b79aa87c5
4532,5d45557b5ca94b33b705872ac86fb56e,xzXFNIEvwCZa1cCZhyhF,Ley de Seguridad Social,Activo,9989794107934ddfa9bb1e012c14b778
4533,ea945ee3cc2e4e68a0da423d275a1111,5ISp2suG2R3lZJgV9nTX,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,8ddcb59ee9694878a6f502cf96b66957
4534,7ae2a6c24292445e926095aaa79d770a,YeTKudLGTWcxQo9sm6lq,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,179d62a05b2541a0ab539be6aa9ac6d4
4535,5ce667065f8d4a4397cc80ed5607c685,zZPO2o9GvdsMfESXSZJp,Normal de RegulaciÃ³n,Activo,6ce51c31d94143129485caa8bc34a66a
4536,af65e40179dc49bb9f1951c60049fa79,MfDAQRpn3ccvsDeooBbp,Ley de Seguridad Social,Activo,120f028b7ee74503b1a75216c0e63d0c
4537,5b53c97642134dcfa3c65ae2d93fc4f3,m7kduP6igpsR69E3aYqG,Ley de Seguridad Social,Activo,8377b75cc67745ec8a11f6a43859e05b
4538,4536adbb00b0429d91fb3c501d921999,y8c3Stxje4zhu2rHsNt6,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,1dd475ab1f1e4411b364748bcb8f5c4f
4539,d92d1e8ca2a4477e85f0b738bd210e8f,WkggPIKalc63s5MoiexU,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Inactivo,3ede6b7a317a412cab2051647bd952da
4540,25602106c24849398501a1384d1821f6,uAZAyxgQ91xJF7ZXtXSH,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,6bb5403e3dfb4224be84143df336cee4
4541,25f338b9004f454c99c846c3fd87ae34,sduBPhtJ9Em3DNpBSrad,Ley de Seguridad Social,Inactivo,29327f55b9884c33b823478d3a2a5d68
4542,b0cfe09d372a4eefbb4ef597ba1a2f1c,ShzFkGaAxm21CDbh4044,Ley de Seguridad Social,Activo,60c4c9f2db8145ac87fb87cbca67e890
4543,a5eab083f0df496fba927a7afda2e344,l0PXRdZmUp65uxhW2gPa,Norma CreaciÃ³n,Activo,5127eade900f445bb7fd77bb592a8d7c
4544,e9702800aafc470a8dff0d9629a0b574,7ToNBxnoVvqJ1Dzwj43v,Norma CreaciÃ³n,Activo,ec2f86060d9e495699348bf11e677d78
4545,05fc9ed217bd43d2b909775f484cce4a,1ObtKFDXZwIAxl3dCKw2,Ley de Seguridad Social,Activo,6340412e5dec4846a82c7098d4e30e65
4546,72c49c5b9c88492c8377143820ed95fd,MglVxzbwVtL5ACpYzvcJ,Norma CreaciÃ³n,Activo,ebb9a12b08a5437fb5be980a50e0f763
4547,c5c2933b988343d48e324b286a824865,nskhQl4RmNORmAorTpH1,Ley de Seguridad Social,Activo,ca500d355d154fe2b8556e70257487f8
4548,775b98835f144ef9a792425e95c52a69,k7iRptuDPjF5JJO116Um,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,d6f69e55808f4f57b9be73f07a81c9c6
4549,358e148ce32e477e8f02f6b12ea10e2d,dDBx0yh9beOJkINr3EPi,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,f6a97179ed6f46979a4bfe1d08dd2e53
4550,bc33d3f4bc0d412d8f5a18d94c54dc5c,zwXZe7offxEOPoCoQctx,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,1d444045f09947b797cda26d689e7135
4551,048eebb8f31047eea1c35a986e21d55c,5np27czdENP92ENBjGMU,Normal de RegulaciÃ³n,Activo,e591effd137742d5a5499d1e0e5aea5c
4552,5c2a03ab42d44347bf85c925d6bc2aa2,IkkgC0nRAoTVNtNrwCp4,Ley de Seguridad Social,Activo,25c105ff0151443598eef22876e3c97f
4553,4cd234467d9d4812835a5529724ed824,AKl3BtvwRe8Xg5SwbmMj,Norma CreaciÃ³n,Activo,88194a0f0bbc40deadec7124885606df
4554,0e0695172b724d5eb47111bc69ff3284,1tTLkEiV4EIvrT0aF7bD,Ley de Seguridad Social,Activo,7ae5be345344492fa4d2051840d62baf
4555,6953ebad572c4a8a96d5ba7a472720bd,3ZNMSBcYzdCCxn2xZxBI,Ley de Seguridad Social,Inactivo,d3686f64f312428b867e94d046598ec9
4556,5f0c70d4784b49f5ac12a36fc0193e5e,iuFo6vkOlSl8szZC26fH,Ley de Seguridad Social,Activo,fface58b5b0342919c7ba89c46f3137b
4557,2b4509caf63640ce8bb2aa7b88cb7dc5,y0m9YHuObbQfskqFiboe,Norma CreaciÃ³n,Activo,cce8d0ea72644d34aa3568542e30cf9a
4558,3ccbe11dc4ca4de29257b21911b37edc,v00VW3C70tBg8bzjHoOn,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,77f50868e70c4bf6a7176c71012413f9
4559,d8968d1981434f7193a017151a57c131,40eKtNg2EMHt2ymL9XW5,Ley de Seguridad Social,Activo,63668886d66d489fa86f73e384a77e65
4560,1e0bed1d32464403ba1b0655d9e2815a,4XKXzFAFjzNKjiEVwlrT,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,554e631fe1494cce9af8b554dc67b170
4561,4fc5656eeda84ca49e013c6fb45827c0,lc7ESmrwe4PFmB1cw9r2,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,d1e3847c0aad49b3862cd3dce316a930
4562,b21a309d218b4470814336c6cba90533,IVkCJ90jfihaXnp6o2uf,Norma CreaciÃ³n,Activo,e69b993581104ee3b4f952d3dbf31f4c
4563,ceda25c1b53643ae971bfb7088b723f3,gtf26O7J1YsNQ4ltaTFA,Ley de Seguridad Social,Activo,496a6fac6a8949efacaf7667450e2f24
4564,939578926e584916a318ee9a017efcb6,n3puxLl6ZQhEwKD3egNs,Ley de Seguridad Social,Activo,fc42b0eafd4845ef9cc5205adc2b2f52
4565,f2f0856f5a0f485fba3d5b7422e30787,nU7D3YlMsi0bSNcZ46qv,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,fcbdadf3f0934cb2aef81ce759be7fe5
4566,f72f86dd8cf24791bd7fe4be046a820e,oJa1fBfybtEdGY4ifjjx,Ley de Seguridad Social,Inactivo,7bf7744c6bef435c893619567facf134
4567,c53af8a48bdd4d318ec692cb8c9e6273,noBLj23XIaYzgl1HTx6J,Ley de Seguridad Social,Activo,76af468da3024ae488e5781416027535
4568,a37d17aa965f41d4bb0510283da079e5,g8UzrjLydb5lfd6v1zZ1,Normal de RegulaciÃ³n,Activo,06aa6fe648ca4565bf947292c81f5c46
4569,be9592cbcab24c09a7fddc7c40672e02,J2D1g8dwycJm63zEvPw1,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,999bd849841347e3b38da90aa090b092
4570,f52d59b0997a419a94feef034c94cc75,rGOqcRAm6A30H49MZFGt,Ley de Seguridad Social,Activo,a795578d2add430193c663e09e84da37
4571,3e283c80af2541a0ae0b603eb3ac1070,aXvdiKxMkXTIowxLEPia,Ley de Seguridad Social,Inactivo,d171e63f734e4300970152ff9f2e0a4a
4572,68c940253ad74facb500eeb3a72a5fb6,dKSS8JjUMSmfqaTi5Fgj,Norma CreaciÃ³n,Activo,7c0c42e265d047b2883551af628ae865
4573,a6da955027884f88af397550519d061b,c52gmDNbedwzHarAH4B0,Ley de Seguridad Social,Inactivo,c8ff14c4f6e549f793dd60754dd09924
4574,83c87b55fe7949bba3f9a5c82cafbaaa,hNwdaMoIhPCvcbPeYivk,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,4740a2a6aa6243eba444de141ec165e2
4575,8eaaf3083c1c496e85da07428a1a1ddb,gBp9L8mId9uK1rMhWkAF,Ley de Seguridad Social,Activo,f193452056ed4b29857cafbeb0f492a8
4576,02e29eaa75684b97b253fb8688272d42,dpKvkpCa9NaDtvEutwEI,Norma CreaciÃ³n,Activo,b782265fe47647f689d8299d32cfbf10
4577,8f513fb8ba31480b96e3e7115c4f6989,OW7EKDgREaPkKOGCeub9,Ley de Seguridad Social,Activo,caf79d4f05604a248ca022d343de86e6
4578,fc476b4d6982453aacc1e7696ebbf142,i1CMwwpKgMYfESjoWDKp,Normal de RegulaciÃ³n,Activo,b8988a4b50414717a6ce2668e401ff2f
4579,77486b85bd3e492b8dac1f9c78bb289c,UYEimVsGECcZbZN1fBSl,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,dfcb8e8668524b02b4e3704c2ee23e7c
4580,4ee118c3dd9e4574b73f72279232a1ce,O5dYbhU6jgFBPJXPRqvd,Ley de Seguridad Social,Activo,9ad1aed0b39545f89cdcd3b0b2606b14
4581,08a05a9ce1674495807b7e7cd11d3447,EWgwDvfz0XaWfgeDaQCq,Ley de Seguridad Social,Activo,b1fa11174ff44ade95d33e743d8b7290
4582,f2a8cd1c540a40a2abc64bd920563855,c1bpDWrJRhhCvRqbzwPZ,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,23a99c81c4a74834b1d181e3055f69d4
4583,5029927935e34730a5913327f84ea8b6,h0FAGB20JquOzy3ozIZj,Ley de Seguridad Social,Activo,5d0e5dead4e34e3f91d38ac6bf6ba3dc
4584,3b53f1d9fc4c4d7e85e95e25b6fe5169,323vzKrLLFCnx8za0XfH,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,6a5fa0fe3ce24c51bf4531773b6595d5
4585,c2c324e7f8c3436a9052eeaa07ad00d6,VjE3HaSjJEUXZeJIeYVi,Ley OrgÃ¡nica del Sistema Nacional de ContrataciÃ³n PÃºblica,Activo,1c60ba8682304f5f8659299ed4f1ff71
4586,a5cd88d1db6b4fcbbe016c3190b6adff,titU1J9hqaseKIFYS2YP,Ley de Seguridad Social,Activo,fe73b418464a44d3b040b08bf82cd8b1
4587,2f3d4df9ef7043969f059262e08f7a5a,JxZNEsBpajmshrW7AL2m,Ley de Seguridad Social,Activo,86f0ca1b8d67452db77fc79afed5852d
