,INT_ID_AFILIACION,VAR_NOMBRE_AFILIACION,VAR_TIPO_AFILIACION,VAR_ESTADO_AFILIACION
2840,af324b0355bb4a7b8a8185a0919b718f,Voluntario,Pensionista,Activo
2841,b0c0009b769c42d893b479308c7c5ffb,Asegurado,Afiliado,Activo
2842,a082e0c5bc7b43faaced7d3782aec70a,Voluntario,Pensionista,Inactivo
2843,f873baea6ebc4b3e8198f32592fc142c,Asegurado,Afiliado,Inactivo
2844,2f9dcf7e303140989216932608a49fbf,Voluntario,Pensionista,Activo
2845,2d492e39bab843259e25cbdbb4e5ee95,Voluntario,Pensionista,Activo
2846,ec12d23a65f44613a165fd7af603e2be,Voluntario,Pensionista,Activo
2847,390964643ef9407083c6800c12b59f9c,Voluntario,Pensionista,Activo
2848,0cf0a3844c8e4e81b19da1cd1c92b71d,Voluntario,Pensionista,Activo
2849,400fda52a0d74578a8998bfe24b4009f,Voluntario,Pensionista,Activo
2850,8019270c1bdf4448b23e08f6b7a179d7,Voluntario,Pensionista,Activo
2851,3873d28e821147ac91deafadaf71c2a6,Voluntario,Pensionista,Activo
2852,9c3fa7b257a04d00921e0fbbad745ac5,Asegurado,Pensionista,Activo
2853,225b6a494f5140a685b42a0aad694332,Voluntario,Pensionista,Activo
2854,df365dfe561b4c2c9c3a11e8d826b8a5,Asegurado,Afiliado,Activo
2855,49b4819ada1d48ec89cb37a0a3126595,Voluntario,Pensionista,Activo
2856,aa56785b2aac493bb61c71cb5a3bddab,Voluntario,Pensionista,Activo
2857,64e03554dcb74a04bfdf0d3231d16ae3,Voluntario,Afiliado,Activo
2858,6f0e6645ba0747a2811569ca952f040f,Voluntario,Pensionista,Inactivo
2859,0f6f04dcc60640418c798e59f6c507ed,Voluntario,Pensionista,Activo
2860,65eaf2467df745348a6d84bc60131baa,Voluntario,Pensionista,Activo
2861,23bc3f6a54524929ab8ef4617d8207a0,Voluntario,Pensionista,Activo
2862,f4fb565af2734a948c1d9ca6009f87e5,Voluntario,Pensionista,Activo
2863,1fe162ecc11a4465b27131d882b635a9,Voluntario,Pensionista,Activo
2864,d733199e80dc45c3a92e83c6cca9c912,Voluntario,Pensionista,Activo
2865,38a3122fc5ac4506a8e30376f9153658,Asegurado,Pensionista,Inactivo
2866,47752ac05a3846b091af36c63e493337,Voluntario,Pensionista,Inactivo
2867,3332866aec1f4492bacee413513b6c81,Voluntario,Pensionista,Activo
2868,eab3c5910a6347b49e5e87201cf38678,Voluntario,Pensionista,Activo
2869,82dd2391a7074c68b987c624d5e43e33,Voluntario,Pensionista,Activo
2870,09302a684b5b4cccb968d54c9ecb49f3,Voluntario,Pensionista,Activo
2871,3d53b5f2cb2f47459c04df7033a94667,Voluntario,Pensionista,Activo
2872,9a1a69d80cc34366ba97c1fb85cc2c09,Voluntario,Pensionista,Activo
2873,110cbdc520fc4aba96ea5c7541391b99,Voluntario,Pensionista,Activo
2874,b3c248a9308348368bd725241854db5b,Voluntario,Pensionista,Activo
2875,7caf9deddec14b6abc5dfc7ce247bc2a,Voluntario,Pensionista,Activo
2876,0432b1a816f14be18152bf3748a7d7dd,Voluntario,Pensionista,Activo
2877,c35180eb98974b2eb7b7c6a7397f4a8b,Voluntario,Pensionista,Activo
2878,523144fe4e164513af903b51ebd8db6e,Asegurado,Pensionista,Inactivo
2879,31af19bd765b41cfad4398c74105ce3b,Voluntario,Afiliado,Inactivo
2880,eeb34268553347c58292ebbb0094cc95,Voluntario,Pensionista,Activo
2881,7a39a43c0165457387ffd8d3226d386f,Voluntario,Afiliado,Activo
2882,c075fd72532d4eaf91de45673df2c871,Voluntario,Pensionista,Activo
2883,4a79aae64c2041aab1bd0cf86ca63076,Voluntario,Pensionista,Inactivo
2884,4b5869b8d1f9499b805c82af79171fe3,Voluntario,Pensionista,Activo
2885,d4ad89fc0b7f4e06b32ac33f3551728d,Voluntario,Afiliado,Activo
2886,033eae1ed97048ce8bbd00e4f002f6af,Voluntario,Pensionista,Activo
2887,bf5a6d6547ad40c685f23b9096a2bf54,Voluntario,Pensionista,Activo
2888,e172d1fc35ab4578bd5dcb89a02b403c,Voluntario,Pensionista,Activo
2889,854e6e7138674b71af8f6132d80d7172,Voluntario,Pensionista,Activo
2890,aef031fae92848eabc358f4ce4e954c1,Voluntario,Pensionista,Activo
2891,69c77b22f85b4be29063dd48ba81d7bc,Voluntario,Pensionista,Activo
2892,6b54c0e59f4444979748c3f800bde198,Voluntario,Pensionista,Activo
2893,9edf596d03264044a5e4eaa099740bb3,Voluntario,Pensionista,Activo
2894,3fda39e0af924309bfb0e5fd9d2d2c30,Asegurado,Pensionista,Activo
2895,92cb680ea0034deaa5f955f8b5b49197,Asegurado,Pensionista,Activo
2896,fe6b75dc870a41bb8ecf601b267062c7,Voluntario,Pensionista,Activo
2897,ad08289d672f402096b16d628cca213c,Voluntario,Afiliado,Activo
2898,fb3a3a80386f45b584ebe38755cfd668,Voluntario,Pensionista,Activo
2899,206283445ec44c27ac1fa0b803cdebd7,Asegurado,Pensionista,Inactivo
2900,8c16060cc11b48fdba159c3951665e5b,Voluntario,Pensionista,Activo
2901,0557a5c872b54ab78e8cc5fa1c14cd88,Voluntario,Pensionista,Inactivo
2902,4a2de147aa6b4a1387de083bde404867,Asegurado,Pensionista,Activo
2903,e3eda6b4f0b94584a2a14c35d6eaff2f,Voluntario,Pensionista,Activo
2904,e0d5f045c2814db1bc84ced3599ca74d,Voluntario,Afiliado,Activo
2905,b15219830a0f44559b6a7a369e9a1c83,Voluntario,Afiliado,Activo
2906,9a4bb9fcfeb14639be9196b64b05f93d,Asegurado,Pensionista,Activo
2907,96742ca9ab164f50a39665d78a5dfd91,Voluntario,Pensionista,Activo
2908,644fb7d7dcdc4c09b511cdeb32ddf8be,Voluntario,Pensionista,Activo
2909,9e0fb783b82d48fcb2f3bc11306bc822,Voluntario,Pensionista,Activo
2910,bd40a0b925284e329f0f8bc500576ab1,Voluntario,Pensionista,Activo
2911,af2918a1e5b249179981bedc466fe5cf,Voluntario,Pensionista,Inactivo
2912,4050b2ddce61496b88372bd0ef427e6d,Asegurado,Pensionista,Activo
2913,f665d0592f034355ac763e23ef53b68b,Voluntario,Pensionista,Inactivo
2914,c591e2dbc0e34cf9b5e628d94e7811bc,Voluntario,Afiliado,Activo
2915,49927721cd0a4853907312c3e921aec8,Voluntario,Pensionista,Activo
2916,be1e31ac600140129d16fa6726b5034f,Voluntario,Pensionista,Inactivo
2917,9e60b4d06cb840719828cc2c8aff1933,Voluntario,Pensionista,Inactivo
2918,cbc90a118cb54c93bffd15b9f2063085,Voluntario,Pensionista,Activo
2919,b250a7bda26242a0b637a5401d113591,Voluntario,Afiliado,Activo
2920,d1b1e40605244f749ee8443fc38b4e52,Asegurado,Afiliado,Activo
2921,676fc65010d34c6fb8586d464e64e44c,Voluntario,Pensionista,Activo
2922,26861de476f6414ea728bc8447041fd8,Voluntario,Pensionista,Activo
2923,28265442315d4d4d9351ac0b73c59b79,Voluntario,Pensionista,Activo
2924,b3300744276b452b951072b5cbf673c5,Asegurado,Pensionista,Activo
2925,647317bf409e4b8a93a889b2179fd848,Voluntario,Pensionista,Activo
2926,c733290df24a4e87bf9cf677d1d638e3,Voluntario,Pensionista,Activo
2927,73d9a45b6b9d4beca772f73dc7959265,Voluntario,Pensionista,Activo
2928,bf7b03aaf7894124aafdc016078c8ce0,Asegurado,Pensionista,Activo
2929,950e2d791a2d41768e175c807b13e86d,Voluntario,Pensionista,Activo
2930,cb6d6cb858074d3fb5ee5a25fb49b992,Voluntario,Pensionista,Activo
2931,abe10792e85f4d9d9048b7efeaa4b3d6,Voluntario,Pensionista,Activo
2932,a10aa7c900f749cbb62fae7f3b804613,Voluntario,Pensionista,Activo
2933,04efb7124c8e4807b8be78685fc3c830,Voluntario,Pensionista,Activo
2934,ffadfc6b049a4694865dc00ab60be59b,Voluntario,Pensionista,Activo
2935,91dff2c7737a460fb9c49e587c9f1a23,Asegurado,Pensionista,Activo
2936,4fa12075583346d59421ea0e7ef7f66f,Asegurado,Pensionista,Activo
2937,042edd74f2194aaaac071ca2af6222b3,Voluntario,Pensionista,Inactivo
2938,096cab14f8e34410a62ba169402f55eb,Voluntario,Pensionista,Activo
2939,903907483d2e4ed7af986827a312221b,Voluntario,Afiliado,Activo
2940,098cab56c2c34d79b35c293c527c3eb6,Voluntario,Afiliado,Inactivo
2941,f4b99b1028c74ccdb7409c991414eecf,Voluntario,Afiliado,Activo
2942,299b33f436f74593bbb4afc920c0227c,Voluntario,Afiliado,Activo
2943,6befda65d2404066a24ab21058d17008,Voluntario,Pensionista,Activo
2944,2faf5215cdf34c7ba60eee157ecaa767,Voluntario,Afiliado,Activo
2945,098095767259461083f6cfa005136cf2,Voluntario,Pensionista,Activo
2946,35b1f7475e1f44fa9cad02caf50cfe37,Voluntario,Pensionista,Activo
2947,18b439f9089145a1a363f49c842c2ae9,Voluntario,Pensionista,Inactivo
2948,904eeaabde084bf5a28f60ecd638e8a3,Voluntario,Pensionista,Activo
2949,ed9d59e17d1b437da55bdcf9276ed2cd,Voluntario,Pensionista,Activo
2950,483020b652aa489cbaab02af92cd3d6c,Voluntario,Afiliado,Activo
2951,45747ed136e64b3292998e7b67f8e260,Voluntario,Pensionista,Activo
2952,5c34d7082b144c1a84158c1623e086d4,Voluntario,Pensionista,Activo
2953,b053c317716e48929ab90c81a47976b2,Voluntario,Pensionista,Activo
2954,b6c83cab8970435e9cc4c3587e743593,Asegurado,Pensionista,Activo
2955,a613dce77cf142c0be3bfc6a4c2ccd32,Asegurado,Pensionista,Activo
2956,0661c1c96fb3413096c9dfad5da336cb,Voluntario,Pensionista,Activo
2957,24e2a3e6f00b41b8b6dbf196cd24c0d5,Voluntario,Pensionista,Activo
2958,3d77a8beff85428b974502b54fd1b85b,Voluntario,Pensionista,Activo
2959,fc1b0ae496ac4c58aaa408e451936146,Voluntario,Pensionista,Activo
2960,d05a3eca18d546a28f9398560721d96a,Voluntario,Pensionista,Activo
2961,5e71363825074656864e288eef66988c,Voluntario,Pensionista,Inactivo
2962,e4a716aedcef489ea6b1437c6a6963e5,Voluntario,Pensionista,Activo
2963,cfeb62daf24a4021a88e6d3e52427cdf,Voluntario,Pensionista,Activo
2964,cbed4d326db44dfea182e839084bd521,Voluntario,Afiliado,Activo
2965,1b626d36391c46ab93bf6a658bf3765d,Voluntario,Afiliado,Activo
2966,96d344946ceb41e2aae32b06a6065665,Voluntario,Pensionista,Activo
2967,a09b3ca44cd6488cb2cddb3d40c64768,Asegurado,Afiliado,Activo
2968,77829a8bcaed4d55906c38024f3ccf1f,Voluntario,Afiliado,Activo
2969,83945ba81b04462dbe8d20418a99f037,Voluntario,Pensionista,Activo
2970,1b83141a5b29452c9ae311648abc8d72,Voluntario,Afiliado,Activo
2971,afab11f86e204c13a4599cd8f9e08480,Voluntario,Pensionista,Activo
2972,dbc3385c3e924327bf6b3d86113cc949,Voluntario,Afiliado,Activo
2973,95d2f2f542c344a6b6383dee08c75dfa,Asegurado,Pensionista,Activo
2974,55041db86f864fe08b007753251d5a15,Voluntario,Pensionista,Activo
2975,12c78687fc044b7cabb88a944fa289b8,Voluntario,Pensionista,Activo
2976,9ccd6f29887f4e54a214864d8dd87cec,Voluntario,Pensionista,Activo
2977,6293a4379bb246a48c26938cd03b2567,Voluntario,Afiliado,Inactivo
2978,af96496a1b374939a119e58507bd71f7,Voluntario,Afiliado,Activo
2979,7d0c0dcb6dcb4e9c8c3a8bd93d7289d6,Voluntario,Afiliado,Activo
2980,93ff0fdef2794ee3a4df46a2af91b514,Voluntario,Pensionista,Inactivo
2981,643e829bc64246e892acd1655add23a2,Voluntario,Pensionista,Activo
2982,7bc9addf1b1d4b50a1009647e2401389,Voluntario,Pensionista,Activo
2983,ae52e983a39f4139afbd88b35ad3e7c8,Voluntario,Pensionista,Activo
2984,0dedca62732f48d193639d0fe45d5cc0,Voluntario,Pensionista,Inactivo
2985,38e12449ead944ef82e7bf8b86e8634b,Voluntario,Afiliado,Activo
2986,393ef49d8fd34d0fb59e878b879caadc,Voluntario,Afiliado,Activo
2987,abde1cbf3988403daa8c39d0dc1e9129,Voluntario,Pensionista,Activo
2988,9330a294f62043159b9b81f9ba3f669b,Voluntario,Afiliado,Activo
2989,1d4a4baed30d41e88035b35ea0540607,Voluntario,Pensionista,Activo
2990,b3c66af875c94cb4a628216d973d3b32,Voluntario,Pensionista,Activo
2991,bb8da8482c42407a812a0750d95aa811,Voluntario,Afiliado,Activo
2992,e205d8399af24ea7bad50ccf6ef3de4e,Asegurado,Pensionista,Activo
2993,56508c5c6dc24ae881645468909a9bae,Voluntario,Pensionista,Activo
2994,2d4399ecdc7140d782c8b40bbda75d8f,Voluntario,Pensionista,Activo
2995,c0355712d9ab423e9e12f08253f99cf9,Asegurado,Pensionista,Activo
2996,7cbbe27a34024093a961732ada7029fd,Voluntario,Pensionista,Activo
2997,de30d5e808bf472aa2040eef27860424,Asegurado,Pensionista,Activo
2998,f4afa5b32c9f467da53c88cfc9181efb,Voluntario,Pensionista,Activo
2999,f58a32ad0cdd4be3bf0ce29798693548,Asegurado,Pensionista,Activo
3000,36af237033ad4026b9a7e3fcacf564ff,Voluntario,Pensionista,Inactivo
3001,ebbf70898a224fcf84c00ea15299e263,Voluntario,Afiliado,Activo
3002,edb199299c274be6ac0d763eef4139c1,Voluntario,Afiliado,Inactivo
3003,5abd86e4638b4149ba3e73a4845126d7,Asegurado,Afiliado,Inactivo
3004,3515afc83484463db1d35da08783d917,Voluntario,Pensionista,Activo
3005,97057d6b33ca4834a69682841a19a2f9,Voluntario,Pensionista,Activo
3006,d91f2b0154874212a7c3c2401e9f7351,Asegurado,Pensionista,Activo
3007,903f639960654c228ae5fbd3be609c1f,Asegurado,Pensionista,Activo
3008,89d01e0b5c474784aa3c16c140d4bbcf,Asegurado,Afiliado,Activo
3009,aec2157252784609b0a85123d655efe3,Voluntario,Pensionista,Activo
3010,a3782b1aa4dc4a8fa5014721d1223971,Voluntario,Pensionista,Activo
3011,fa20c4da56df447991dacd72557b2cae,Voluntario,Pensionista,Activo
3012,860d4a70a73f4ce5a042c6e7ccc622b1,Voluntario,Pensionista,Activo
3013,f2da7bd58e3846f5b75caf0176c1789d,Voluntario,Pensionista,Activo
3014,f20a5f357b1c44049fdd194667228953,Voluntario,Pensionista,Activo
3015,2df8fe787ef248f696537d8331c9432c,Voluntario,Pensionista,Activo
3016,7d9856a75ec2452db2b31236e1e3dede,Voluntario,Afiliado,Activo
3017,1ea513a5f4aa4403a33a43f81603e752,Voluntario,Pensionista,Activo
3018,8cd0b58ba90b4f88b0d44bf2b8db27b5,Voluntario,Afiliado,Activo
3019,673562f8e4194fe782f5c172dfcf2b52,Voluntario,Pensionista,Activo
3020,8a0c832fe96c41b78913b0a5173b4e8f,Voluntario,Pensionista,Inactivo
3021,af5bfde8b73444a0b2d6b4a2ce6721f8,Voluntario,Pensionista,Activo
3022,a5d0a26d5694463fb7cf36d717b84c77,Voluntario,Pensionista,Activo
3023,0ed84f172dd647be92aec5f54e2e724c,Voluntario,Pensionista,Activo
3024,6f9f1e2eb86d4163a422913ecdc7343b,Voluntario,Afiliado,Activo
3025,86c9e2f23a3b4fac9cd01c6b8b9d8775,Voluntario,Pensionista,Activo
3026,13fc46d6122642fea05c6380e60a6918,Voluntario,Pensionista,Inactivo
3027,97d7a9c47e334142aeded67c73b01c8f,Voluntario,Pensionista,Inactivo
3028,2a68dd8025e94cd88eb5c179919fbd8f,Voluntario,Pensionista,Activo
3029,4c836952a5244861acd7221b84cb12c0,Asegurado,Pensionista,Activo
3030,7606a6f8e30f489db479e89cdca5438e,Voluntario,Afiliado,Inactivo
3031,9f47a758adcc460dbdebe1b5c74ab8d5,Voluntario,Pensionista,Activo
3032,d68bae02fa0c488f8c21099ec454b5dd,Voluntario,Pensionista,Activo
3033,f2c156e993ea45ca8a1c517a5eeb2046,Voluntario,Pensionista,Activo
3034,b2770449b22e4dfcb75ce16f0fb9c98d,Voluntario,Afiliado,Inactivo
3035,3321e99ab4034130af68539d831984aa,Voluntario,Pensionista,Activo
3036,ca973c80b06346bb81ec8a6e0a1ea2bf,Voluntario,Pensionista,Inactivo
3037,7825fad0007c4e4c8a6190ccd395a72c,Asegurado,Afiliado,Activo
3038,de712948bc944d51b08951988ab91126,Voluntario,Afiliado,Activo
3039,6e5ff4819325476e812239cdeaf4cc33,Voluntario,Pensionista,Activo
3040,3ccc91aff44744bca48339759cea39ee,Asegurado,Pensionista,Activo
3041,7f829c8e68694120811f6c81bf44183f,Voluntario,Pensionista,Activo
3042,0ac743fb6902406d89d0bb644cf6cb08,Voluntario,Pensionista,Activo
3043,f798e398b4a348ceb0b943196a16046e,Asegurado,Afiliado,Inactivo
3044,c03c983b60144af2b7ce09abd77910ae,Voluntario,Pensionista,Activo
3045,128581860f9644628d649bcc20baa67f,Voluntario,Afiliado,Inactivo
3046,74ef33692d4c4034b81587d9a6e164c4,Voluntario,Pensionista,Activo
3047,0f0987756b194ef097afa45fb650142b,Asegurado,Afiliado,Activo
3048,6492fb4f1da14c9183c95b80d0282cfb,Voluntario,Afiliado,Inactivo
3049,1e65e88222b2456c94cf6912da906bc1,Voluntario,Pensionista,Activo
3050,f0836cf2154f43978fdf7328529dfb64,Asegurado,Afiliado,Activo
3051,384188652ab2445d86619a643eece6f1,Voluntario,Pensionista,Activo
3052,36ddad4f679d4ca8826b17591f239415,Voluntario,Pensionista,Inactivo
3053,235a3b60c04f41169340e0296ccfcef5,Voluntario,Afiliado,Activo
3054,e09b0eab33e74fb1a32981d3f8b640d6,Voluntario,Afiliado,Inactivo
3055,3e12f8f1c3c640a4bd7249aa9dd8e0bb,Voluntario,Pensionista,Activo
3056,fdeb25bcef4a4c5889214d59e057e9f8,Voluntario,Pensionista,Activo
3057,9a2a2283ccf64c959d290cb0f7e76f2f,Asegurado,Pensionista,Activo
3058,ea59441601cf48cb94252b45315c0c96,Voluntario,Pensionista,Activo
3059,35d6c24b638447ff94a15cf1e14d321f,Voluntario,Pensionista,Activo
3060,9a5c534c0b494e2eb431ff5f9e620760,Asegurado,Pensionista,Activo
3061,1ec98b2a0cba4bb59cdc24186b40dfa2,Voluntario,Pensionista,Activo
3062,dab5b5513ba84282aed0d163a0881c40,Voluntario,Pensionista,Activo
3063,491d7791f86849feb5b19738019dfd73,Voluntario,Afiliado,Activo
3064,502476ab86404e28b0e9aeeab51d0fce,Voluntario,Pensionista,Inactivo
3065,f6413a83fe3a497c8e6f1f7985285061,Voluntario,Pensionista,Inactivo
3066,7fc0ca79ebdc4cb5a34b6899f88e5807,Voluntario,Pensionista,Activo
3067,c8990d6fb3dc487dafa247950988208d,Voluntario,Afiliado,Inactivo
3068,89f8554aab344933a3cad7648ddf4cf3,Asegurado,Pensionista,Inactivo
3069,47eb825a02234b3a81dda5529a1bfec6,Voluntario,Pensionista,Activo
3070,de392e6d44f648af98718ae5acb35e39,Voluntario,Pensionista,Activo
3071,d6ac4ebf4745452eac5b3dba7732d507,Voluntario,Pensionista,Activo
3072,bd178aed8ecb4fb899b73c702b86df42,Voluntario,Pensionista,Activo
3073,d5ca5da23cd1407c90bb2f75a3044ad4,Voluntario,Pensionista,Activo
3074,4df7538bed7b4fb2ae6b2bf0e9cf3366,Voluntario,Pensionista,Activo
3075,faa574c0740c49a4b7255f48efe01a56,Asegurado,Pensionista,Activo
3076,463c56f3cbaf447889fabc4598fda6e9,Voluntario,Pensionista,Activo
3077,67ffced42bd6408a8b8f76544e5e14be,Asegurado,Pensionista,Activo
3078,22a7598e7e0042b4b5110e66af604208,Voluntario,Pensionista,Activo
3079,b011b5828d6346a99d3a122804317e78,Voluntario,Pensionista,Activo
3080,0f82c06820004d61bf4349a03da6109a,Voluntario,Afiliado,Activo
3081,30c8207d9c154645aa01bf5e36d9e9cd,Voluntario,Pensionista,Activo
3082,fe5d0a347ed64f1f83b6a824dec24aae,Voluntario,Pensionista,Inactivo
3083,12bfd7db78304969b70ae62b7a68fdda,Voluntario,Pensionista,Activo
3084,0200f36274cd49cc8769da7db8f13912,Voluntario,Pensionista,Inactivo
3085,9bedbb7229bf40c3b4b3c49c428d8af5,Voluntario,Afiliado,Activo
3086,3589594ad33a428a9c3af2cf79f7dd12,Asegurado,Pensionista,Activo
3087,ffd724c864164517ad773f9b0be148a0,Voluntario,Afiliado,Activo
3088,999b453990ef43bab6c0bdc3c52f2f23,Voluntario,Pensionista,Activo
3089,9b107b905d924b128a69f14ff6ebedec,Voluntario,Afiliado,Activo
3090,14df23fa3dd6494cafb6372cb16a0bf5,Asegurado,Pensionista,Activo
3091,4633b8e19b4c43c38923ca68b7e1a478,Voluntario,Pensionista,Inactivo
3092,6b8c814991284428b92d3455556b4d1f,Voluntario,Pensionista,Activo
3093,33ade47d09394a808bb4c89b7b7b0fce,Voluntario,Pensionista,Activo
3094,acac7b7fb9ed4929b86a00579b1616f8,Asegurado,Pensionista,Activo
3095,355a1279bbff46508bed251c60a07ae6,Asegurado,Pensionista,Activo
3096,19f86b9680c54bb0b1c1d90cc6f5fc5b,Voluntario,Pensionista,Activo
3097,13175eea0caa46afaef4313bf821d8f1,Voluntario,Pensionista,Activo
3098,67279a3d89454fc6b146a423da4ab4e5,Voluntario,Pensionista,Activo
3099,abca74fc21c44fef91fdef6ca7951c2f,Voluntario,Pensionista,Activo
3100,6e9b1baf38404ed1be2e1ce99f219734,Voluntario,Afiliado,Activo
3101,d98ec43452824eecb85c4c2dbabf4165,Voluntario,Afiliado,Activo
3102,a4e0953a6c6e42978da39647a5c53602,Voluntario,Pensionista,Inactivo
3103,d3576465176547e1b47220f4d4ddbdb4,Voluntario,Pensionista,Inactivo
3104,5c35c9f9c6e740e3abd8bc5fbe672f8e,Voluntario,Pensionista,Activo
3105,e5e8297977cb4fe6866075189d2add5b,Voluntario,Afiliado,Activo
3106,6c37828867db441bba99e98e085fe875,Voluntario,Pensionista,Activo
3107,3e933e1b39094895aa31446ceda23dd5,Voluntario,Pensionista,Activo
3108,b491fcc461114962abdc4dbfac09b41c,Voluntario,Pensionista,Activo
3109,f8d16459e6334cb190907e7e287cd8cb,Voluntario,Pensionista,Activo
3110,91253908f69142ed9d1601cd3a53c97e,Asegurado,Pensionista,Activo
3111,6a60501018ac49d1b253ebd78c8dfba1,Voluntario,Pensionista,Activo
3112,6083a28f6d874cf39704788b6c9fda8c,Voluntario,Pensionista,Activo
3113,3741b26604484b1eac5459b6fb5c07ff,Voluntario,Pensionista,Inactivo
3114,48e6742593434e13b084f9cd08da8f31,Voluntario,Pensionista,Activo
3115,0f59be2dec314b1bb3b20bf64ef1e637,Voluntario,Pensionista,Inactivo
3116,e1e4e1d216f544c3be0eaae2d4237a64,Asegurado,Pensionista,Activo
3117,f26738acb3444a03869444960ef7ab43,Voluntario,Pensionista,Activo
3118,5d043f2b8c3742a68dab89e63d35feea,Voluntario,Pensionista,Activo
3119,371c5c48495f44ccb4a38b75f270c5f1,Voluntario,Pensionista,Activo
3120,1e5d0c1d64f340968dd399217d22f5de,Voluntario,Pensionista,Inactivo
3121,f12baf9de04a449e97b0e451f0dfde59,Voluntario,Pensionista,Inactivo
3122,ba5b7a8e59514f209f1cc803246be29b,Voluntario,Pensionista,Activo
3123,abf2a6c8bd204eda9856dbf8308875b6,Asegurado,Pensionista,Inactivo
3124,33b111b06ff54a5790ff52788774fabb,Asegurado,Pensionista,Activo
3125,d96671c147544cef9407bd7ce3c4e6db,Voluntario,Pensionista,Activo
3126,c6f02f18b5f84f3a9a51f88606e4d8a5,Asegurado,Pensionista,Inactivo
3127,7c64784e6ff144b491bed6eb9672a28f,Voluntario,Pensionista,Inactivo
3128,56a794319ace40d6b4719d40af346bb1,Voluntario,Pensionista,Activo
3129,cbeeb3647059453ea8d5f7f84c3c650a,Voluntario,Pensionista,Inactivo
3130,27482d23e96448dea232595cc931e01e,Voluntario,Afiliado,Activo
3131,0e2fbbf5ea384b3cb796c2a4e3fea7dc,Voluntario,Pensionista,Activo
3132,f3aed7bb26054334b2fe35de9e012ed6,Voluntario,Pensionista,Activo
3133,49cd2e8bf1ac4756b38c6f726275c25d,Asegurado,Afiliado,Activo
3134,a463577053a24163bfa4d47fe897eadf,Voluntario,Pensionista,Inactivo
3135,346759682ee74b8ca613d3237a4a5693,Voluntario,Pensionista,Inactivo
3136,f67e2df861cd428f9dd1084004c239c0,Voluntario,Afiliado,Activo
3137,a832246570fc4a98ab52c5a872e75d36,Voluntario,Afiliado,Activo
3138,1ad9fcc08de745b5a5cd99531093ab31,Voluntario,Pensionista,Inactivo
3139,75a12210716141bdb3104e90b643b1cc,Voluntario,Afiliado,Activo
3140,a497017c31454b888049505c0bf1e462,Asegurado,Pensionista,Activo
3141,094a57bd37ec4d57b9c15a2abad43e33,Voluntario,Pensionista,Activo
3142,60597d162b9b4d239537529bf2ddd2a3,Asegurado,Pensionista,Inactivo
3143,e90db2906a4b4edf8d2e552f54f75393,Voluntario,Pensionista,Activo
3144,54fcfcabeb3741d8a3dbcfb02cf5c583,Voluntario,Pensionista,Activo
3145,0832dfefb55a4b029c6a611cd1207e7c,Voluntario,Afiliado,Inactivo
3146,f8bd0083325047f5959a6eb3a54fbc2a,Asegurado,Pensionista,Activo
3147,e184acde93804fcfa8e2d514fbe1ab7c,Asegurado,Pensionista,Activo
3148,af4e6b7af60c40768b6c7a4f307b4b6b,Asegurado,Pensionista,Activo
3149,8009c229dc0c476f835c51897b90e704,Voluntario,Pensionista,Activo
3150,aed583a2de4b41ed9d3f64da97314d01,Voluntario,Pensionista,Activo
3151,15f00aaffb6b4f68812454fd9ba23aa6,Voluntario,Pensionista,Activo
3152,5ef8b225b0ea400c939425dee1abd2e2,Voluntario,Pensionista,Activo
3153,91c1a1bfa58346a6817b529a7c1b9129,Voluntario,Pensionista,Activo
3154,9297fc0f78494b718872e789163426b4,Voluntario,Pensionista,Inactivo
3155,66541617c5f64663b763722a6c1aa6f0,Voluntario,Pensionista,Activo
3156,f1ee1bafb1e149a19d03d253be26a83f,Voluntario,Pensionista,Activo
3157,8f7b30d098bc4278a4eeb9376132399a,Voluntario,Afiliado,Activo
3158,0f6861c69656464c83ed4341ff784eb6,Voluntario,Pensionista,Activo
3159,16201b92a8394d7e9952eabd954f7c2f,Asegurado,Afiliado,Activo
3160,0d816d805414436baf2167c0b3614cb4,Voluntario,Pensionista,Activo
3161,1b651f568c1d43a6bbdf228a3723b3f4,Voluntario,Pensionista,Activo
3162,7d8d425b97e0414db4bbf5ae0e3a2ff2,Asegurado,Pensionista,Activo
3163,531b76eda4dc404db313782e15ec1e28,Asegurado,Pensionista,Activo
3164,608cd4373b904a58891a148de8e49995,Voluntario,Afiliado,Activo
3165,7a6dc0dfab53469198ad2c7663278d9c,Voluntario,Pensionista,Inactivo
3166,c2f1cd44d1dc41fd9c4b7a64030c07b6,Voluntario,Pensionista,Activo
3167,0af349a6e4d945a7823d5c055afa84a3,Asegurado,Pensionista,Activo
3168,892ca04ac3fd42028449b18b6c67c01e,Voluntario,Pensionista,Activo
3169,8d456350c6834e68b50e24cd0f9a9b06,Voluntario,Pensionista,Activo
3170,5ab731fe52f2446897c58dad5123ed53,Voluntario,Afiliado,Activo
3171,e0f4553a282a4a13b79f27b055d060a5,Voluntario,Pensionista,Activo
3172,192e028158c7406b9fb6581a27be9dbe,Voluntario,Pensionista,Activo
3173,1e212500eccf45169a489f2f8a87be2a,Voluntario,Pensionista,Activo
3174,cceb7184ba2242b7863f1e7c45e67d71,Voluntario,Pensionista,Activo
3175,e6f8c6ae2b28401e85475a075b2b8ea1,Voluntario,Pensionista,Activo
3176,e9f7464b651c47e195f397fbf1248d2c,Voluntario,Pensionista,Inactivo
